Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
"There are Canadians across the country who need our support, and the job numbers released today are a difficult but important reminder of that. We are doing everything we can to make sure you get the support you need - right now and in the weeks and months to come.",265,2020-05-08 12:44:15,Twitter for iPhone,4747,616,JustinTrudeau,1258739489733849096,False,,en,May
"Today, in our homes and in our hearts, we remember those who fought and made the ultimate sacrifice to defend freedom and democracy during the Second World War - and whose courage and service changed the course of history. We are forever thankful. #VEDay75",280,2020-05-08 12:01:04,Twitter for iPhone,2077,458,JustinTrudeau,1258728625093914625,False,https://t.co/bwEVqyxXQq,en,May
"We’ve been working closely with the premiers on commercial rent relief, the wage increase we announced today, and more. On our call this evening, @cafreeland and I spoke about what more we can do together to support you as we continue with our Team Canada approach.",265,2020-05-08 02:51:07,Twitter for iPhone,2343,313,JustinTrudeau,1258590225795887104,False,,en,May
"Our kids have been through a lot lately, and they might be feeling stressed or anxious. Let them know they’re not alone. We’re all here for them, and resources like @KidsHelpPhone are available 24/7 - on Child and Youth Mental Health Day and every day.",252,2020-05-07 20:10:20,Twitter for iPhone,3090,631,JustinTrudeau,1258489364721664007,False,,en,May
"We’re still working out the details with some of the provinces, and it will be up to each province and territory to determine who qualifies for the wage increase. But if you’re an essential worker, know that we’ll be there to support you. Get more info:",277,2020-05-07 18:18:32,Twitter for iPhone,1108,205,JustinTrudeau,1258461227493228544,False,https://t.co/vJFZeENbkQ,en,May
"If you’re working to keep our families healthy and our country moving, but you’re making minimum wage, you deserve a raise. So we’re providing the provinces and territories up to $3 billion to increase your wages - and we’ve reached agreements to get this money to you.",269,2020-05-07 18:18:31,Twitter for iPhone,9307,1430,JustinTrudeau,1258461225874264069,False,,en,May
"We’re working with the provinces and territories to make sure everyone has what they need to get through these tough times. And today, I’m announcing new support for essential workers across the country. Watch my update live for more info:",263,2020-05-07 15:02:55,Twitter for iPhone,795,154,JustinTrudeau,1258411997592457221,False,https://t.co/SWaQlgupRq,en,May
"Wishing Buddhists across the country and around the world a happy and peaceful Vesak! As you come together to celebrate virtually this year, let us remember Buddha’s teachings of compassion and serving others - which are more important than ever.",294,2020-05-07 13:02:11,Twitter Media Studio,2488,399,JustinTrudeau,1258381615199371265,False,https://t.co/7BFUT1E7sx,en,May
"On a call with Prime Minister Natano of Tuvalu earlier this evening, we talked about the latest COVID-19 developments, the need to coordinate responses around the world, and the importance of keeping supply chains open. More here:",254,2020-05-07 03:18:27,Twitter for iPhone,847,135,JustinTrudeau,1258234715196309504,False,https://t.co/viMY4nZWww,en,May
Vandalizing cellphone towers does nothing but threaten emergency services and impact the daily lives of Canadians across the country. These recent acts are serious criminal offences and carry severe penalties.,209,2020-05-07 02:01:06,Twitter for iPhone,12492,1786,JustinTrudeau,1258215247804018698,False,,en,May
"The Emir of Qatar and I spoke today about the ongoing COVID-19 situation. We covered what we’re doing to keep people safe in our two countries, the need for global solidarity as we work to develop vaccines and treatments, and more.",255,2020-05-06 22:20:36,Twitter for iPhone,856,132,JustinTrudeau,1258159758563069953,False,https://t.co/gnRTuKqnY6,en,May
"Today, a repatriation ceremony will be held to honour the six members of the @CanadianForces who were lost last week. As we keep their loved ones in our thoughts, I invite all Canadians to pay their respects from home and watch the ceremony here:",270,2020-05-06 18:08:55,Twitter for iPhone,2258,310,JustinTrudeau,1258096419560456194,False,https://t.co/qDb81WNkae,en,May
"This morning, @SudanPMHamdok and I spoke on the phone about the latest COVID-19 developments. I also expressed Canada’s support for his commitment to reforms to support the political transition and the strengthening of democracy and security in Sudan.",275,2020-05-05 21:33:05,Twitter for iPhone,483,93,JustinTrudeau,1257785412090814468,False,https://t.co/xNHRsuIZL0,en,May
"We’re taking these steps to make sure our food processors and food producers have the support they need right now, our most vulnerable have access to fresh food during this crisis, and all of us can get through this tough time together. Get more info here:",280,2020-05-05 18:51:34,Twitter for iPhone,653,96,JustinTrudeau,1257744766076420099,False,https://t.co/HXSKDBe9PI,en,May
"With hotels and restaurants closed, we have too much of certain types of food being produced. But we’ll launch the Surplus Food Purchase Program so we can buy certain products, like potatoes or poultry, and redistribute them to organizations that are addressing food insecurity.",278,2020-05-05 18:51:34,Twitter for iPhone,1127,163,JustinTrudeau,1257744764964831235,False,,en,May
"We’re also going to launch an AgriRecovery initiative for cattle and hog producers across the country. For many, the COVID-19 crisis has meant that they have to keep animals for longer periods of time - and that can be expensive. So we’ll help them adapt to the current situation.",280,2020-05-05 18:51:34,Twitter for iPhone,451,56,JustinTrudeau,1257744763811434497,False,,en,May
"With this investment, we’re helping food processors purchase personal protective equipment for workers and adapt to other health protocols. They’ll also be able to expand or adapt their processing capacity so they can increase the amount of Canadian products made here at home.",277,2020-05-05 18:51:33,Twitter for iPhone,326,53,JustinTrudeau,1257744762741891072,False,,en,May
"We have food in our stores and on our tables because of the farmers, food processors, and food producers who have been working harder than ever through the COVID-19 pandemic. Today, we announced an additional $252 million to support them as they continue this necessary work. ⤵️",278,2020-05-05 18:51:33,Twitter for iPhone,6493,820,JustinTrudeau,1257744761424838656,False,,en,May
"@MinPres It’s always great to talk to you Mark, and we’ll keep building on the strong and enduring bonds between Canadians and the Dutch people. 🇨🇦🇳🇱",149,2020-05-05 15:46:47,Twitter for iPhone,34,5,JustinTrudeau,1257698262464835585,False,,en,May
"@MinPres This shared history will forever unite our two countries, and we will always be bonded by stories like that of Don White. So as we work together to fight COVID-19 and build a brighter future, we must never forget the sacrifices that were made all those years ago. #75jaarvrijheid",288,2020-05-05 15:46:30,Twitter for iPhone,43,8,JustinTrudeau,1257698191736221702,False,,en,May
"Farmers, ranchers, food producers, and food processors are working around the clock to make sure you and your family have the food you need to stay healthy - and I’m announcing more support for them today. Tune in now for more info:",256,2020-05-05 15:02:56,Twitter for iPhone,989,182,JustinTrudeau,1257687226219192327,False,https://t.co/javntk5GQv,en,May
"@jimcarr_wpg We’re all rooting for you, Jim. Sending our best wishes to you and your family.",92,2020-05-05 13:33:27,Twitter for iPhone,74,8,JustinTrudeau,1257664708947193856,False,,en,May
"Today, we honour the thousands of courageous Canadians who fought and made the ultimate sacrifice to liberate the Dutch people from years of unspeakable cruelty, misery, and hunger under Nazi rule. We must never forget. #CanadaRemembers #Netherlands75",275,2020-05-05 13:03:01,Twitter for iPhone,2522,508,JustinTrudeau,1257657049967661056,False,https://t.co/93KJiAw8DV,en,May
"The new #HeritageMinute from @HistoricaCanada tells the story of Lieutenant Wilf Gildersleeve and Marguerite Blaisse. They met when Canadian soldiers liberated the Netherlands in 1945, and their story is one example of how our countries have been united ever since. Watch it here:",304,2020-05-05 12:31:51,Twitter Media Studio,1593,371,JustinTrudeau,1257649207869128704,False,https://t.co/ZEC101hnUN,en,May
"We may have to stay home right now, but there will come a day when we’ll once again be able to visit a galaxy far, far away with our friends. Until then, #MayThe4thBeWithYou.",198,2020-05-05 01:16:43,Twitter for iPhone,16194,2074,JustinTrudeau,1257479301869469698,False,https://t.co/PjPyNEjDXg,en,May
"Canada and the Netherlands will forever share the bonds forged in the Second World War. Today on their National Day of Remembrance, we join the Dutch to observe two minutes of silence and honour the victims and fallen soldiers from this period. We will be #SilentToRemember.",298,2020-05-04 17:16:57,Twitter for iPhone,3757,588,JustinTrudeau,1257358567847452674,False,https://t.co/IMFhy3MAyd,en,May
Canada and the Netherlands share a special history. I spoke with my friend @MinPres Rutte on the eve of the 75th anniversary of the liberation of the Netherlands. The solidarity our countries showed then is what we need to show again as we fight COVID-19.,279,2020-05-04 16:45:22,Twitter for iPhone,611,119,JustinTrudeau,1257350618487889924,False,https://t.co/HPQG4jVH0N,en,May
"We’re working together to ramp up the global development of COVID-19 vaccines, treatments, and testing. Because the more we cooperate, the more likely it is that we’ll beat this virus - and that’s something we all want to see happen. Get the details here:",279,2020-05-04 15:57:44,Twitter for iPhone,1102,212,JustinTrudeau,1257338629069967360,False,https://t.co/Z5a9zEYzIj,en,May
"In the fight against COVID-19, your health and safety will always be our top priority. This is a global challenge and we need to defeat this virus wherever it’s found. That’s why, earlier this morning, Canada joined other countries to launch the Coronavirus Global Response.",274,2020-05-04 15:57:43,Twitter for iPhone,4318,598,JustinTrudeau,1257338627622940673,False,,en,May
"We’re working hard to make sure researchers and innovators have what they need to develop treatments and vaccines for COVID-19 - and today, Canada is joining other countries to expand those efforts. Watch live for more info:",248,2020-05-04 15:16:58,Twitter for iPhone,829,153,JustinTrudeau,1257328372474134532,False,https://t.co/WPDW9ax6cc,en,May
Please read my statement on #MentalHealthWeek:,70,2020-05-04 13:51:59,Twitter for iPhone,413,75,JustinTrudeau,1257306985420042245,False,https://t.co/niYfOg0kDQ,en,May
"There’s a lot going on right now, and it’s okay to feel anxious. So this #MentalHealthWeek, let’s reach out to our friends and check in on our neighbours. And let’s #GetReal about about how we’re doing - and make sure everyone knows it’s okay to ask for help.",283,2020-05-04 13:51:40,Twitter Media Studio,3609,793,JustinTrudeau,1257306904029655045,False,https://t.co/rQ98VdmkNN,en,May
"I spoke on the phone with the Prime Minister of Pakistan, @ImranKhanPTI, earlier today. We talked about the latest COVID-19 developments and the measures we’ve taken to protect our people and our economies.",230,2020-05-04 02:00:09,Twitter for iPhone,6492,1572,JustinTrudeau,1257127845165445126,False,https://t.co/2E303uf92J,en,May
"You should be able to focus on keeping your family safe right now, not worrying about the bills. So this month, you’ll get some extra help through the Canada Child Benefit - a one-time additional payment of $300 per child. Get more info here:",266,2020-05-03 18:22:26,Twitter for iPhone,3269,692,JustinTrudeau,1257012656592105475,False,https://t.co/V8HdGrY53d,en,May
"If you’re looking for support from a professional, the new mental health platform will be for you. And by helping doctors run appointments online, you can stay safe at home while getting care and our hospitals can stay focused on those who need it most.",277,2020-05-03 16:49:29,Twitter for iPhone,1193,263,JustinTrudeau,1256989265923321863,False,https://t.co/52xQxA41IM,en,May
"The past few months have been tough for people across the country. If you’re feeling overwhelmed or need to reach out, that’s okay. We’re here for you - and we’re investing over $240 million to bring health care online, including new platforms for mental health and primary care.",279,2020-05-03 16:49:28,Twitter for iPhone,6543,906,JustinTrudeau,1256989264195305472,False,,en,May
I’m giving an update on the work we’ve been doing to make sure you and your family have what you need - from investing in mental health services to boosting the Canada Child Benefit. Watch live:,218,2020-05-03 15:16:55,Twitter for iPhone,1007,188,JustinTrudeau,1256965970406629378,False,https://t.co/YB0r8dFzcl,en,May
"Day in and day out, journalists work tirelessly, often on the front lines, asking the tough questions to keep us informed &amp; uphold democracy. On #WorldPressFreedomDay, we say thank you, and recommit to defending press freedom in Canada &amp; around the world.",287,2020-05-03 13:38:39,Twitter for iPhone,4822,1099,JustinTrudeau,1256941240307851265,False,https://t.co/bEVqjptIPc,en,May
"Violent crimes involving firearms have devastating impacts on families and communities across the country. But enough is enough. Military-grade assault weapons can no longer be bought, sold, transported, imported, or used in Canada.",256,2020-05-02 21:46:39,Twitter for iPhone,22416,3632,JustinTrudeau,1256701663252971521,False,https://t.co/ItNHiKtvqJ,en,May
"Congratulations @BorisJohnson and @CarrieSymonds on the birth of your son, and tell him that Canadians approve of his name: Wilfrid Lawrie. He will be warmly welcomed any time he visits, for his whole life.",206,2020-05-02 19:19:52,Twitter for iPhone,5727,383,JustinTrudeau,1256664725540265986,False,,en,May
"Caught up with Prime Minister @JacindaArdern yesterday. Our conversation focused on COVID-19 and the steps we’re taking to prevent the spread of the virus, and we also talked about the importance of strengthening gun control to keep people safe. More here:",280,2020-05-02 17:09:45,Twitter for iPhone,2590,375,JustinTrudeau,1256631977584799745,False,https://t.co/20H261Juv3,en,May
"Across the country, our physicians are working around the clock to keep us safe. So to them, we say thank you. Thank you for all of the sacrifices you’re making to help fight COVID-19. And thank you for being there when we need you the most.",265,2020-05-01 22:56:53,Twitter for iPhone,1701,269,JustinTrudeau,1256356950817849344,False,https://t.co/9dyTSEhkfx,en,May
"COVID-19 is a global crisis that demands a global response from governments, the private sector, and foundations like the @GatesFoundation. I spoke with @BillGates and @MelindaGates today about that, the development of treatments and vaccines, and more.",277,2020-05-01 21:47:51,Twitter for iPhone,1126,240,JustinTrudeau,1256339577276715009,False,https://t.co/dQttXyrfkS,en,May
These brave Canadians were working to build a safer and more peaceful world. Our thoughts are with their loved ones and the entire @CanadianForces family during this incredibly difficult time. Read my statement on the loss of these Canadian heroes:,272,2020-05-01 20:24:57,Twitter for iPhone,955,157,JustinTrudeau,1256318714091208705,False,https://t.co/o1kEsCm3TS,en,May
"Captain Brenden Ian MacDonald, Captain Kevin Hagen, Captain Maxime Miron-Morin, Sub-Lieutenant Matthew Pyke, Master Corporal Matthew Cousins, and Sub-Lieutenant Abbigail Cowbrough were lost in a tragic accident off the coast of Greece during a NATO mission.",281,2020-05-01 20:24:56,Twitter for iPhone,3223,643,JustinTrudeau,1256318711667011589,False,https://t.co/04UIBFuooQ,en,May
"Assault-style firearms designed for military use have no place in our communities. That’s why we banned 1,500 of them today. Get the details here:",170,2020-05-01 16:30:07,Twitter for iPhone,16662,3066,JustinTrudeau,1256259618105417729,False,https://t.co/8EEsbW7qdf,en,May
"We said we’d ban assault-style firearms in Canada, and today we’re doing exactly that. Watch live as Minister @BillBlair and I announce the steps we’re taking to strengthen gun control across the country:",228,2020-05-01 15:17:30,Twitter for iPhone,8663,1576,JustinTrudeau,1256241344282050585,False,https://t.co/qshNT9RXwW,en,May
"It’s been a difficult few weeks for our country - but you can count on your governments to work together to make sure you have the support you need. And today, @cafreeland and I spoke with premiers about what more needs to be done as we look to the weeks and months ahead.",272,2020-05-01 01:18:28,Twitter for iPhone,6059,650,JustinTrudeau,1256030193325662208,False,,en,May
"This morning, I spoke with @NATO Secretary General @JensStoltenberg about yesterday’s helicopter crash. He offered his condolences and assistance in the coming days as we look into how this tragedy occurred.",207,2020-04-30 23:45:29,Twitter for iPhone,1029,138,JustinTrudeau,1256006792389308416,False,,en,April
"Our hearts go out to the loved ones of Sub-Lieutenant Abbigail Cowbrough. While the search operation is underway, we’re keeping the families and friends of the other members in our thoughts. And to all our @CanadianForces members, we’re thinking of you during this difficult time.",280,2020-04-30 21:36:33,Twitter for iPhone,816,104,JustinTrudeau,1255974346763444224,False,,en,April
"Four members of the Royal Canadian Air Force and two members of the Royal Canadian Navy were on board the helicopter that crashed off the coast of Greece yesterday. We can confirm the loss of one life, and search efforts for the other five missing members continue.",265,2020-04-30 21:36:32,Twitter for iPhone,2160,325,JustinTrudeau,1255974340698521600,False,,en,April
HAPPENING NOW: I’m speaking about yesterday’s incident that took place off the coast of Greece involving members of our @CanadianForces. Watch live:,172,2020-04-30 15:28:08,Twitter for iPhone,510,119,JustinTrudeau,1255881632214659075,False,https://t.co/Vxzsv0tbZm,en,April
"Earlier today, I spoke with Premier @jkenney about the latest developments on the flooding in Fort McMurray and assured him the federal government stands ready to help. More on our call here:",215,2020-04-30 03:30:44,Twitter for iPhone,559,124,JustinTrudeau,1255701089858605056,False,https://t.co/q53RJk7oM7,en,April
"To our friends and neighbours in Fort McMurray, all Canadians are keeping you in our thoughts. I spoke with your mayor, @DonaldKScott, this afternoon and I let him know we’re ready to help now and in the days and weeks ahead with recovery efforts.",247,2020-04-30 03:16:58,Twitter for iPhone,3064,334,JustinTrudeau,1255697624855973900,False,,en,April
"I talked to Prime Minister @ScottMorrisonMP earlier today. We spoke last month about COVID-19 and agreed to stay in touch as the situation evolved in Canada, in Australia, and around the world. For a summary of what we talked about today, click here:",274,2020-04-30 03:07:20,Twitter for iPhone,449,88,JustinTrudeau,1255695200896376833,False,https://t.co/Iz8BuEnAim,en,April
"A Canadian helicopter involved in Op REASSURANCE with NATO allies has gone missing off the coast of Greece. I have spoken with Minister @HarjitSajjan, and search and rescue efforts are currently underway. Updates will be provided as soon as possible.",250,2020-04-30 00:17:21,Twitter for iPhone,3440,802,JustinTrudeau,1255652424636928000,False,,en,April
"I spoke with the @EU_Commission’s @vonderleyen today about COVID-19 and coordinating global efforts to develop and distribute vaccines, treatments, and testing. We’ll keep working together so there’s a strong and sustainable recovery for the long term.",276,2020-04-29 20:51:58,Twitter for iPhone,1048,226,JustinTrudeau,1255600738199318528,False,https://t.co/PFF1W3br65,en,April
"We announced our plan to help students last week. And since then, we’ve been working with other parties to get you - and students across the country - this help as quickly as possible. That’s what we’re working on in Parliament this afternoon. I’ll keep you posted, so stay tuned.",304,2020-04-29 19:47:25,Twitter for iPhone,2351,391,JustinTrudeau,1255584495295762433,False,https://t.co/P1rMpOPHN9,en,April
I’m giving an update on the evolving COVID-19 pandemic and talking about what our government will be focused on when MPs meet in the House of Commons again this afternoon. Tune in now for the details:,224,2020-04-29 15:02:33,Twitter for iPhone,704,154,JustinTrudeau,1255512804985053192,False,https://t.co/s48L7HykhF,en,April
"Update on personal protective equipment: We’ll be sending over 6 million surgical masks to the provinces and territories this week. More than 100,000 face shields from @BauerHockey and Toronto Stamp are also ready and will be shipped out soon - and there are more on the way.",275,2020-04-29 01:28:46,Twitter for iPhone,4078,631,JustinTrudeau,1255308007312941056,False,,en,April
"Spoke with Premier @fordnation again today. We talked about what we’re doing to keep Ontarians safe and supported right now, as well as the work we’ll need to do with governments across the country to defeat COVID-19 and gradually reopen the economy.",274,2020-04-29 00:08:56,Twitter for iPhone,669,94,JustinTrudeau,1255287918937194496,False,https://t.co/Noj6JvtAJP,en,April
"I spoke with Prime Minister @NarendraModi about COVID-19 today. We talked about the need for international cooperation as we work on responding to the pandemic, stabilizing our economies, developing treatments and vaccines, and more. Read a summary here:",278,2020-04-28 22:04:38,Twitter for iPhone,1363,275,JustinTrudeau,1255256636165443584,False,https://t.co/7YwG0ZX8bQ,en,April
"If you’d like to read the shared principles the provinces and territories have agreed on, and learn more about how we’ll lift measures responsibly so we don’t lose the progress we’ve made so far, click here:",231,2020-04-28 19:44:08,Twitter for iPhone,619,119,JustinTrudeau,1255221280380530691,False,https://t.co/lqKLPKFwsO,en,April
These shared principles lay out the things that need to happen before we can start lifting public health restrictions. Keeping you safe will always be our top priority. More on our agreement:,215,2020-04-28 19:44:08,Twitter for iPhone,955,155,JustinTrudeau,1255221278241415169,False,https://t.co/kjudrqmSCY,en,April
You want to know when things will get back to normal - when you can go back to work or see your friends again. That’s why we’ve worked with the provinces and territories to reach an agreement on shared principles for gradually and carefully restarting the economy.,264,2020-04-28 19:44:07,Twitter for iPhone,6960,835,JustinTrudeau,1255221274005196801,False,,en,April
We’re going to help you get through the COVID-19 pandemic. Tune in now for the latest on the steps we’ve taken and will be taking this week to support you and your family as this situation continues to evolve:,233,2020-04-28 15:08:14,Twitter for iPhone,697,130,JustinTrudeau,1255151846706024448,False,https://t.co/BZXCDaCIEQ,en,April
"I spoke with my mom, and thankfully she’s doing fine. Thanks to everyone who reached out and sent us well wishes. I’d also like to thank the first responders for their incredible work, and I’m keeping the other families affected by this fire in my thoughts today.",263,2020-04-28 14:12:53,Twitter for iPhone,22430,1386,JustinTrudeau,1255137918810644486,False,,en,April
"Today, we pay tribute to all those who have died, were injured, or fell ill on the job. We all need to do our part to protect workers. Right now, that includes staying home to keep front line workers safe. My statement on the National Day of Mourning:",275,2020-04-28 13:02:53,Twitter for iPhone,2440,622,JustinTrudeau,1255120300884271104,False,https://t.co/OW1QsC25Ua,en,April
"I touched base with Premier @jjhorgan on the phone today. We discussed the actions we’re taking to protect the health &amp; safety of British Columbians and all Canadians, and agreed to keep working together. Read a summary of our call here:",265,2020-04-28 03:10:16,Twitter Web App,697,113,JustinTrudeau,1254971162641215488,False,https://t.co/yqcog9NdJv,en,April
"This evening, I spoke with Premier @StephenMcNeil to offer my deepest condolences &amp; support to the friends &amp; families of the victims of last week’s tragic event. We’re going to get through this and the COVID-19 pandemic together. More on our call here:",284,2020-04-28 02:36:59,Twitter Web App,602,79,JustinTrudeau,1254962789648609280,False,https://t.co/0zGnHs48O5,en,April
"There are so many more stories like this one. We all know a local shop that’s struggling or had to close because of the pandemic – and we know the people who work there too. Help us spread the word, share this link so they can get the help they need.",274,2020-04-28 01:41:07,Twitter Web App,691,142,JustinTrudeau,1254948728529661952,False,https://t.co/thsNICp2LD,en,April
"Last week, I received a letter from @focusonnatureca. Because of COVID-19, this charity in Guelph would have been forced to lay off all their staff. But thanks to the Canada Emergency Wage Subsidy, they can now keep employees on the payroll, and keep teaching kids about nature.",278,2020-04-28 01:41:07,Twitter Web App,2633,318,JustinTrudeau,1254948727258787847,False,,en,April
REMINDER: If your employer can’t hire you back because of COVID-19 or if you’re a seasonal worker – the Canada Emergency Response Benefit is here for you. Don’t forget to re-confirm your eligibility if you need help in the coming month:,260,2020-04-27 22:07:20,Twitter Web App,3986,1164,JustinTrudeau,1254894930033627137,False,https://t.co/QWZkSsGlP6,en,April
"The Canada Emergency Wage Subsidy is going to help businesses &amp; workers right across the country. Employees will be able to keep their job, and employers will not only be able to stay afloat, they’ll be ready to gear back up when things get better. More:",282,2020-04-27 17:44:26,Twitter Web App,430,78,JustinTrudeau,1254828768071421952,False,https://t.co/xykLnEoFGn,en,April
"Whether you’re a charity that employs 200 people, or a fast-growing start-up that employs 20 – you’ll be eligible for up to $847 a week per employee. You can apply online through the Canada Revenue Agency here:",234,2020-04-27 17:44:26,Twitter Web App,496,96,JustinTrudeau,1254828766523797505,False,https://t.co/thsNICp2LD,en,April
"Earlier this month, we introduced the Canada Emergency Wage Subsidy to help protect your job, or help get you back to work. And today, applications for this program are now open.",178,2020-04-27 17:44:25,Twitter Web App,2598,358,JustinTrudeau,1254828764011343872,False,,en,April
I’m starting off this week with an update on the Canada Emergency Wage Subsidy – it will help business owners keep employees on the payroll so more workers can keep their jobs. Tune in to my daily update for the latest:,243,2020-04-27 15:17:41,Twitter Web App,1011,229,JustinTrudeau,1254791837577023495,False,https://t.co/aoD08nQVDJ,en,April
"Our front line workers are going above and beyond to keep us safe, our shelves stocked, and our country moving. And tonight’s #StrongerTogether event is all about saluting them and supporting @FoodBanksCanada. Click here to get all the details:",292,2020-04-26 22:17:22,Twitter for iPhone,3967,831,JustinTrudeau,1254535067529097221,False,https://t.co/oflneHfeRq,en,April
"What an inspiring - and relevant - message from @DoaneUschool’s talented students and @JannArden! Thanks for bringing people together, helping others, and sharing kindness. We need that now more than ever. #ShareKindnessForKids",251,2020-04-26 20:25:28,Twitter for iPhone,1141,194,JustinTrudeau,1254506904501485575,False,https://t.co/xdImh2jD11,en,April
"Well done, Principal Faught! Glad to see you remembered your coat... won’t make that mistake twice. And thanks for sharing this message with your students - hope everyone at @HolyCrossCSS is having a good weekend!",237,2020-04-26 17:32:03,Twitter for iPhone,1852,261,JustinTrudeau,1254463261581377538,False,https://t.co/kRHeIb4AzM,en,April
"Canada’s laboratory professionals play a key role in our fight against COVID-19. This week, we celebrate their expertise and dedication, and thank them for all they’re doing to help keep our loved ones, health care professionals, and communities safe.",275,2020-04-26 13:34:47,Twitter for iPhone,2362,417,JustinTrudeau,1254403555357835266,False,https://t.co/SVHmOvVRAX,en,April
"Hey @BradMBradford, congratulations on an extraordinary accomplishment! What you’ve done for our health care workers is inspiring - they definitely deserve this. Thanks to you and your team for going the extra mile(s) to #CrushCOVID!",257,2020-04-25 23:34:04,Twitter for iPhone,978,160,JustinTrudeau,1254191980323786753,False,https://t.co/s8QWCtEJIS,en,April
"Thanks again for helping us get this message out, Tyler. And to all the kids who are adjusting to this new normal: You’re doing a great job pitching in and helping out, so thank you. We need you to stay strong - and I know you’re up for the challenge. Let’s fight this together.",302,2020-04-25 22:10:34,Twitter for iPhone,3822,707,JustinTrudeau,1254170968072892416,False,https://t.co/AOK37vzJ6E,en,April
"We’re giving fish and seafood processors the resources they need to adapt to the many challenges brought on by COVID-19 and keep workers safe. For more on the plan we announced today and how it’ll help, click here:",238,2020-04-25 17:20:16,Twitter for iPhone,617,83,JustinTrudeau,1254097908569444353,False,https://t.co/Sv1RJk40Kl,en,April
"We’re giving more money to processors so they can buy personal protective equipment for workers and adapt to health protocols. And we’ll help fish processing plants buy new equipment, like freezers, so their product can stay good longer as they respond to a changing market.",274,2020-04-25 17:20:15,Twitter for iPhone,907,100,JustinTrudeau,1254097907134988289,False,,en,April
"Across the country, fish and seafood processors are working around the clock to make sure we have food to put on our tables. And today, we’re announcing an investment of $62.5 million to support them so that they can safely continue doing that important work. ⤵️",262,2020-04-25 17:20:15,Twitter for iPhone,4004,482,JustinTrudeau,1254097905692090368,False,,en,April
"I’m giving my daily update on how we’re supporting Canadians across the country as they deal with the impacts of COVID-19. Today, we’re announcing our plan to help our fish and seafood sector - tune in here for more information:",252,2020-04-25 15:16:48,Twitter for iPhone,1272,203,JustinTrudeau,1254066838927036417,False,https://t.co/DmRg9xypjL,en,April
"This afternoon, @cafreeland and I spoke with premiers about our work to support people across Canada and keep them safe from COVID-19. We also looked at the road ahead and talked about the steps we’ll need to take before we can reopen parts of the economy.",256,2020-04-25 00:30:20,Twitter for iPhone,2226,273,JustinTrudeau,1253843750297706506,False,,en,April
"If you’re paying less than $50,000 per month on rent and your business has been affected, you’ll be eligible. Non-profits and charities that are struggling will be eligible too. For more on the Canada Emergency Commercial Rent Assistance, click here:",274,2020-04-25 00:00:46,Twitter for iPhone,1124,265,JustinTrudeau,1253836310198050816,False,https://t.co/bRXCcwllFn,en,April
"We’ve reached agreements with all provinces and territories to lower rent for small businesses by 75% for the months of April, May, and June. If your small business has been hit hard by COVID-19, the government will cover 50% of your rent and your property owner will cover 25%.",278,2020-04-25 00:00:44,Twitter for iPhone,11117,2250,JustinTrudeau,1253836305236140033,False,,en,April
"Tonight, an entire country will come together virtually to honour those who were taken from us far too soon. We will remember - and we will mourn – together. For info on where to watch and how you can help, click here:  #NovaScotiaRemembers",287,2020-04-24 21:50:57,Twitter for iPhone,3009,689,JustinTrudeau,1253803643234648069,False,https://t.co/1CBJ5DM0rX,en,April
"We’ve introduced significant measures to support small business owners through this difficult time, and today I’m announcing more details about the Canada Emergency Commercial Rent Assistance. Watch my announcement live for the details:",260,2020-04-24 15:18:12,Twitter for iPhone,925,192,JustinTrudeau,1253704804360171522,False,https://t.co/R15GoWR6p3,en,April
"We must never forget the victims of the Armenian genocide. On this solemn day, we reaffirm our commitment to build a world where everyone can feel safe from discrimination and persecution - no matter who they are, where they’re from, or what they believe.",279,2020-04-24 13:14:58,Twitter for iPhone,2154,572,JustinTrudeau,1253673791735070722,False,https://t.co/xPqp7LdwY4,en,April
"Wishing a blessed Ramadan to Muslims observing the month at home this year. By coming together virtually, we’ll be able to stay connected and still honour the values at the heart of Islam - compassion, peace, and service to others. Ramadan Mubarak!",296,2020-04-23 22:33:34,Twitter Media Studio,22309,6410,JustinTrudeau,1253451980090994688,False,https://t.co/sJg0aRUP0a,en,April
"President @RTErdogan and I spoke today about the importance of international cooperation to respond to the COVID-19 pandemic, develop vaccines and treatments, and keep people safe. For more on our call, click here:",238,2020-04-23 21:33:13,Twitter for iPhone,528,92,JustinTrudeau,1253436792663048192,False,https://t.co/BuuySYnd9w,en,April
"Canada’s health experts and researchers are some of the brightest in the world, and they’re working around the clock to keep you safe and healthy. We’ll keep doing everything we can to support their work. For more on what we announced today, click here:",277,2020-04-23 19:04:13,Twitter for iPhone,558,85,JustinTrudeau,1253399294297636871,False,https://t.co/WFAdEJSnF1,en,April
"Under this plan, we’re investing in research that hospitals and universities across the country are doing to develop vaccines and treatments. We’re also investing in clinical trials so that, when we have potential vaccines and treatments, we can test a wide range of options.",275,2020-04-23 19:04:13,Twitter for iPhone,660,80,JustinTrudeau,1253399293039464448,False,,en,April
"These are tough times but there’s reason to hope. However, we need to make sure we have long-term solutions too. That’s why we’re putting in place a $1.1 billion national medical and research strategy to address COVID-19.",221,2020-04-23 19:04:12,Twitter for iPhone,2697,396,JustinTrudeau,1253399290208235520,False,,en,April
