Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @kpcollections",129,2020-02-26 00:37:51,Twitter for iPhone,8992,684,katyperry,1232464758269333507,False,https://t.co/RVc60FiBbw,en,February
Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast!,119,2020-02-24 04:00:01,Twitter for iPhone,19054,1778,katyperry,1231790861064630272,False,https://t.co/rcO8UogBjd,en,February
Can’t believe he didn’t audition last year either I mean he was there! #AMERICANIDOL,108,2020-02-24 03:57:44,Twitter for iPhone,2394,202,katyperry,1231790286969294848,False,https://t.co/gOedlV6j3u,en,February
enough about me @evrenperry #AmericanIdol,65,2020-02-24 03:56:28,Twitter for iPhone,2477,250,katyperry,1231789966633529344,False,https://t.co/4idTQ5MdZ4,en,February
Same... (am I allowed to pick favorites too 😬) #AMERICANIDOL,84,2020-02-24 03:55:44,Twitter for iPhone,2585,261,katyperry,1231789783271165952,False,https://t.co/RfhIzSuMmZ,en,February
"Yes, that depth! #AMERICANIDOL",54,2020-02-24 03:54:07,Twitter for iPhone,1883,193,katyperry,1231789376654307328,False,https://t.co/AHMZBHfJgj,en,February
k fine i’ll just go back into my cave till #kp5 #AmericanIdol,85,2020-02-24 03:06:15,Twitter for iPhone,12666,1437,katyperry,1231777330948763648,False,https://t.co/wyHVTtzLos,en,February
"Trust, Trudy, Trudeth",45,2020-02-24 03:04:30,Twitter for iPhone,4454,411,katyperry,1231776889045274624,False,https://t.co/Jxn00jVdvJ,en,February
i thought u liked my pure honestea,58,2020-02-24 03:03:54,Twitter for iPhone,3411,321,katyperry,1231776739333816321,False,https://t.co/rZb1zEl7wR,en,February
What did you think of tonight’s episode of #AmericanIdol? Let me know who your favorite was. I will RT some responses!,118,2020-02-24 03:00:41,Twitter for iPhone,3985,305,katyperry,1231775931255029760,False,,en,February
"And if you need help, call the Substance Abuse and Mental Health Services Administration 1-800-662-HELP (4357)",110,2020-02-24 02:59:04,Twitter for iPhone,4416,755,katyperry,1231775523069542400,False,,en,February
"Now THAT is a real partnership, @_TrebleSoul. You are such a good man, Curt. Be the rock that Hannah needs... and thank you for choosing them #AmericanIdol",155,2020-02-24 02:58:19,Twitter for iPhone,1840,189,katyperry,1231775335491850242,False,,en,February
Is...anyone...else...falling...in...love...with...@Julia_Gargano’s...voice...right...now? #AmericanIdol,103,2020-02-24 02:42:00,Twitter for iPhone,2485,326,katyperry,1231771226713935872,False,,en,February
"FUN FACT: every Tuesday night I went to Christian Skate Night in Ventura, CA @SkatingPlus. That’s where I learned how to skate backwards AND flirt with boys. Thank you, Jesus 🙏🏼  #AmericanIdol",192,2020-02-24 02:39:41,Twitter for iPhone,2387,232,katyperry,1231770646406807552,False,,en,February
Me when I accidentally run into people who say “we should get together sometime” #AmericanIdol,118,2020-02-24 02:34:02,Twitter for iPhone,7588,864,katyperry,1231769222998413313,False,https://t.co/ktLyKQzj8z,en,February
Well she didn’t get a golden ticket but  #ElizaCatastrophe wrote the catchiest dang song I’ve ever heard about #sardines 🐟 ...not that I’ve ever heard any songs about sardines #moveoverbabyshark #AmericanIdol,208,2020-02-24 02:32:43,Twitter for iPhone,1958,200,katyperry,1231768891409326080,False,,en,February
"I am ready for @Sarah_Isen to take us on a rollercoaster, both with her voice, and her incredible stories! ❤️🎢 #AmericanIdol",124,2020-02-24 02:23:15,Twitter for iPhone,2027,213,katyperry,1231766506951757824,False,,en,February
. @ohjonnywest you’re more than just a purse-holder or “boyfriend of”… you are something special. Can’t wait for America to get as obsessed with you as @margiemaysmusic 😍 #AmericanIdol,184,2020-02-24 02:17:26,Twitter for iPhone,1835,193,katyperry,1231765043919736832,False,,en,February
"MARGIE 2.0: when I judge, I judge strictly on the talent contribution. I adore you as a human being @margiemaysmusic, I just know how difficult it is out there… Let’s see if you can turn my “no” into a yes for Hollywood Week 🙆🏼‍♀♥️ #AmericanIdol @Adele",252,2020-02-24 02:07:22,Twitter for iPhone,2166,224,katyperry,1231762510669176832,False,,en,February
One of the most fun things about doing this show is that your karaoke becomes very inspired 🎤 #AmericanIdol,107,2020-02-24 02:01:25,Twitter for iPhone,2099,223,katyperry,1231761016318377984,False,,en,February
"If you’re auditioning for #AmericanIdol, what are you preparing?",64,2020-02-24 01:52:59,Twitter for iPhone,2018,262,katyperry,1231758893480460289,False,,en,February
Big shout out to all of our first responders around the country - thanks for risking your lives every day…and 🎶 all night long 🎶 #AmericanIdol 🙏🏻,169,2020-02-24 01:52:07,Twitter for iPhone,5115,525,katyperry,1231758673430474752,False,https://t.co/QYSfLu2vkO,en,February
"✌🏻 SECOND OF ALL, I’m used to smelling gas at the desk but it’s usually @lukebryanonline 💨👃🏼 #AmericanIdol",106,2020-02-24 01:49:41,Twitter for iPhone,2339,252,katyperry,1231758060021923840,False,,en,February
"☝🏻 FIRST OF ALL, do you know how many texts I got from my mom and dad about the texts they got asking if I was okay #gasleak #AmericanIdol",138,2020-02-24 01:48:59,Twitter for iPhone,2473,252,katyperry,1231757886205788160,False,,en,February
Chills in my cheekbones and other magical feelings 💓 Thanks for that #JovinWebb #AmericanIdol @allmanbrothers,133,2020-02-24 01:42:58,Twitter for iPhone,3431,347,katyperry,1231756371260923905,False,https://t.co/TSsgF6Dh4F,en,February
"Give me an H! Give me an O! Give me an L! Uh... this cheerleading stuff is exhausting... so just welcome to Hollywood, #KyleTanguay 📣 🤸🏻‍♂ #AmericanIdol @ShawnMendes",165,2020-02-24 01:29:35,Twitter for iPhone,2053,257,katyperry,1231753004384022528,False,,en,February
"Introducing ATTACK OF THE CHEERLEADERS, starring me, #KyleTanguay, and @Eagles cheerleaders - NEVER COMING TO A THEATER NEAR YOU 🎥 But tune into #AmericanIdol on @abcnetwork right now to see what the heck we’re talking about ok.",252,2020-02-24 01:26:23,Twitter for iPhone,2061,253,katyperry,1231752198058438659,False,https://t.co/kHNRzveoWq,en,February
"Dear @Eagles cheerleaders, I’d like to be a fly on the wall of this WhatsApp group for just a hot minute, but forewarning, I am one of those that “leaves chat unexpectedly” 😬 #AmericanIdol",188,2020-02-24 01:24:51,Twitter for iPhone,1807,208,katyperry,1231751811708489728,False,,en,February
This is how I feel when I’m mentoring #AmericanIdol hopefuls (I’m Professor Higgins):,109,2020-02-24 01:23:41,Twitter for iPhone,1651,199,katyperry,1231751517159346177,False,https://t.co/9BUD2MkpSE,en,February
"Sacrifice beauty in my face? I beg your pardon, @lukebyranonline. At least I have an option to sacrifice - you were born THAT way 🙂 #AmericanIdol @ladygaga mediate this, please",200,2020-02-24 01:23:08,Twitter for iPhone,9469,1358,katyperry,1231751379774922752,False,https://t.co/Lv2IK0MfW5,en,February
I SAID THAT,35,2020-02-24 01:20:50,Twitter for iPhone,1936,205,katyperry,1231750799811760128,False,https://t.co/isltPEEAwl,en,February
"I wasn’t sure about you #KayGenyse, but you were actually better in the streets, so you earned my vote👍🏻 Hollywood may not have as much #Mercy 😳 @duffy_official #AmericanIdol",174,2020-02-24 01:16:48,Twitter for iPhone,1767,200,katyperry,1231749787629654016,False,,en,February
ok “bro” (is this #CarolineBryan?),58,2020-02-24 01:14:14,Twitter for iPhone,1746,198,katyperry,1231749139093848064,False,https://t.co/tqNifMjlrN,en,February
"Ladies, where do you hide stuff? #AmericanIdol",46,2020-02-24 01:12:39,Twitter for iPhone,1748,232,katyperry,1231748740060307456,False,,en,February
Talking to yourself in the mirror isn’t that weird a thing. Proof from right before I played the Super Bowl 💁🏼‍♀ #KayGenyse #AmericanIdol #XLIX,167,2020-02-24 01:10:42,Twitter for iPhone,3786,486,katyperry,1231748249536483328,False,https://t.co/286omrZh4K,en,February
"Starting the episode on a high note with #CyniahElise, whom I can’t believe is 17. I think she needs hands laid on her because she’s been possessed with a voice of a much older soul 😳🎶 #AmericanIdol @calumscott",210,2020-02-24 01:06:32,Twitter for iPhone,2026,230,katyperry,1231747201547661312,False,,en,February
"There was a prayer before #CyniahElise’s performance, and I noted @ryanseacrest’s eyes were open... RETWEET if you ever told on your brother or sister for not closing their eyes during prayer 🙋🏼‍♀💁🏼‍♀ (which of course meant your eyes were open, too 😬) #AmericanIdol",265,2020-02-24 01:03:59,Twitter for iPhone,2181,261,katyperry,1231746558833545217,False,,en,February
"OMFG!!! What an Oscar-worthy performance of Forrest Gump, @lukebryanonline! Who knew you had those acting chops? 😛 Look out @tomhanks #AmericanIdol #CoconutNO 🍫",160,2020-02-24 01:01:48,Twitter for iPhone,2355,249,katyperry,1231746010084306944,False,,en,February
if you don’t love me at my pixie cut then you don’t deserve me at my Goddess glow,105,2020-02-23 07:24:47,Twitter for iPhone,271847,29657,katyperry,1231480004543778816,False,https://t.co/DJ4ip8S0Z8,en,February
"For everyone checking in on me today...DON’T WORRY, I’m just falling for even more 🌟 talent on the next episode of @americanidol. Tune in this Sunday 8/7c on @abcnetwork 📺 It might even make you faint hinny!",231,2020-02-21 23:53:08,Twitter for iPhone,8583,811,katyperry,1231003953032073217,False,https://t.co/obASWLJL5f,en,February
this show tho 🙃,39,2020-02-20 21:23:41,Twitter for iPhone,8976,926,katyperry,1230603957375922176,False,https://t.co/QDhw0Vpa0V,en,February
You can pre-order @cynthialovely’s collectible vinyl today too! ♥️,114,2020-02-19 20:42:52,Twitter for iPhone,4215,429,katyperry,1230231296527355904,False,https://t.co/gu2pTXvNgs,en,February
Having some 😞serotonin sads😞 during these winter months? Well this video is a burst of 🌞sunshine🌞! Check out @CynthiaLovely’s new video for “I Can’t Believe” ⚽🍦,207,2020-02-19 20:40:57,Twitter for iPhone,5645,523,katyperry,1230230816610906114,False,https://t.co/lt5TihILwg,en,February
It is PIT-iful that the long weekend made me almost forget about #ShoesdayTuesday! DO-nut be mad at me 😩 @kpcollections,143,2020-02-19 05:43:52,Twitter for iPhone,8798,728,katyperry,1230005057162072065,False,https://t.co/GNzYEQMUf9,en,February
"(NOW THAT I HAVE YOUR ATTENTION!) You’re watching @americanidol, right West Coast? There may be a quiz later. JK no quiz but lots of feels 😩 @ABCNetwork",176,2020-02-17 04:25:31,Twitter for iPhone,27990,2175,katyperry,1229260562829201408,False,https://t.co/l3Ka4aQ3Oc,en,February
OMG pls send pix when finished 🤗 #AmericanIdol,70,2020-02-17 03:10:40,Twitter for iPhone,2909,280,katyperry,1229241726096642048,False,https://t.co/PTrZ80SPy2,en,February
"Ok but is ""Swing Swing” still stuck in your head after that episode? @therejects #AmericanIdol",94,2020-02-17 03:03:00,Twitter for iPhone,2656,273,katyperry,1229239796599443456,False,,en,February
"What’d you think of the season 3 premiere of #AmericanIdol? See you again next Sunday, same time, same place @abcnetwork 📺",122,2020-02-17 03:00:19,Twitter for iPhone,2619,256,katyperry,1229239121245138945,False,,en,February
". @cojustsam you are safe, you are seen, and we were so happy to hear you sing. Make your grandma proud! 💛 #AmericanIdol",120,2020-02-17 02:59:28,Twitter for iPhone,2474,260,katyperry,1229238906987536384,False,,en,February
Which team are you on? #AmericanIdol,36,2020-02-17 02:56:21,Twitter for iPhone,1804,240,katyperry,1229238125605478400,False,,en,February
big lol... better to get ready to cough it up cause when I win I will all of the sudden have an appetite for wagyu and caviar bish 😈,156,2020-02-17 02:56:13,Twitter for iPhone,2173,219,katyperry,1229238089198882816,False,https://t.co/IolGqZAVX4,en,February
"It ain’t a rose 🌹 but hope the golden ticket was a good consolation prize, @meghanfitton #AmericanIdol",102,2020-02-17 02:55:02,Twitter for iPhone,1902,216,katyperry,1229237794016382977,False,,en,February
Does anyone else think Luke and Lionel were wrong about @SaveriaMusic? #AmericanIdol,84,2020-02-17 02:50:52,Twitter for iPhone,1616,218,katyperry,1229236745838792704,False,,en,February
.@saveriamusic I STILL THINK THEY WERE WRONG. HOW BOUT THAT! #AmericanIdol,74,2020-02-17 02:42:02,Twitter for iPhone,2420,265,katyperry,1229234521351979008,False,,en,February
"Honestly, this almost made me quit the show because I thought @lukebryanonline and @lionelrichie had lost their damn minds #AmericanIdol",160,2020-02-17 02:40:46,Twitter for iPhone,5305,515,katyperry,1229234204027674624,False,https://t.co/9G8HG83y8F,en,February
Sorry @Lipton luv u 😬 #AmericanIdol,59,2020-02-17 02:39:59,Twitter for iPhone,2310,313,katyperry,1229234006664740864,False,https://t.co/tAkh8Akere,en,February
"If you need someone to talk to, the National Suicide Prevention Lifeline is always there 1-800-273-8255",103,2020-02-17 02:24:40,Twitter for iPhone,31871,7079,katyperry,1229230151927336960,False,,en,February
"Incredible song, @louiskmusic. You are such a talented songwriter and I can’t wait to look back at this clip after you become a ♥️🌟#AmericanIdol",144,2020-02-17 02:23:44,Twitter for iPhone,2195,249,katyperry,1229229916568178689,False,,en,February
"Thank you for saving the cursing for after you left the room @alisaermo. But I wear my french fry grease with pride! ✌🏻🍟💋Also, don’t fire Luigi... it’s not his fault! #AmericanIdol",180,2020-02-17 02:17:36,Twitter for iPhone,2249,268,katyperry,1229228371843809280,False,,en,February
When you think you look like @taylorswift13 #AmericanIdol,81,2020-02-17 02:16:53,Twitter for iPhone,15869,2666,katyperry,1229228192189145089,False,https://t.co/hNntfsBX56,en,February
#AmericanIdol,37,2020-02-17 02:13:20,Twitter for iPhone,8465,644,katyperry,1229227298005512192,False,https://t.co/aNZ7Z0ghYk,en,February
“When” I run... 💅🏻🇺🇸,44,2020-02-17 02:12:56,Twitter for iPhone,3934,496,katyperry,1229227197036032000,False,https://t.co/2R1i4iu66t,en,February
"You ARE the best, Dibesh! aka @arthurgunn122 THAT is the American dream and you can namaSTAY on #AmericanIdol 🙏🏻🇺🇸
The light in me sees the light in you ✨",154,2020-02-17 02:05:30,Twitter for iPhone,4106,833,katyperry,1229225326586159104,False,,en,February
"HOW DOES HE END UP HERE? WELL, we are the only show that literally goes to the people... #AmericanIdol",102,2020-02-17 02:03:57,Twitter for iPhone,2102,228,katyperry,1229224938239746048,False,,en,February
"Speaking of dads... Oh GEEZ, dad 🙄 #AmericanIdol",48,2020-02-17 01:58:13,Twitter for iPhone,1997,222,katyperry,1229223494115676160,False,,en,February
"Tommy Bryan, do you mean #BornHereLiveHereDieHere #ad #justkiddingnotanad …also OMG I’VE NEVER SEEN WHAT YOUR DAD LOOKS LIKE HE’S SWEET @LUKEBRYANONLINE 😩 #AmericanIdol",168,2020-02-17 01:57:38,Twitter for iPhone,1644,209,katyperry,1229223345255677953,False,,en,February
"I’ve never seen @lionelrichie talk to anyone like that before AND I LIKE IT! 😱 We ain’t messing around, @nickmerico. Thank God we believe in 2nd chances... Leave the ego at home (even though you killed that @Lauren_Daigle song)… See you in Hollywood! #AmericanIdol",264,2020-02-17 01:50:41,Twitter for iPhone,2117,251,katyperry,1229221597958901760,False,,en,February
You can mosh but can you skank and pull your hair to the front #AmericanIdol,100,2020-02-17 01:39:01,Twitter for iPhone,4111,499,katyperry,1229218661170155520,False,https://t.co/aoDNZOEAAx,en,February
STOP SPREADING LIES @hunterishunting 🙅🏼‍♀️ #AmericanIdol,56,2020-02-17 01:34:45,Twitter for iPhone,1801,229,katyperry,1229217587587731456,False,,en,February
You’re about to see me even more unhinged 🤸🏼‍♀ keep watching more #AmericanIdol,79,2020-02-17 01:30:08,Twitter for iPhone,2184,246,katyperry,1229216425836830722,False,,en,February
"I don’t know why you were so nervous, #FranciscoMartin from San Fransisco... I mean I guess you were just about to explode  with talent! 🤯👏🏼 #AmericanIdol",154,2020-02-17 01:29:34,Twitter for iPhone,1942,235,katyperry,1229216284035842048,False,,en,February
Out of thousands of people we saw I can honestly say to you we used the “you are top ten” maybe a handful of times #FranciscoMartin #AmericanIdol,145,2020-02-17 01:29:12,Twitter for iPhone,1920,241,katyperry,1229216191983439872,False,,en,February
".@LukeBryanOnline, life coach. #AmericanIdol",68,2020-02-17 01:28:14,Twitter for iPhone,2734,333,katyperry,1229215947094810624,False,https://t.co/vDyr9rYsXg,en,February
ARE YOU WATCHING THIS GREATNESS @maggierogers? 😍 #AmericanIdol,62,2020-02-17 01:27:18,Twitter for iPhone,2152,244,katyperry,1229215714294157312,False,,en,February
"Lord, if #FranciscoMartin’s heart rate was 148, what his dad’s?! #hegetsitfromhisfather 🩺📈😳 #AmericanIdol",105,2020-02-17 01:25:02,Twitter for iPhone,1949,238,katyperry,1229215144355328000,False,,en,February
Fun fact: @lionelrichie and @lukebryanonline moonlight as therapy puppies (puppy breath included) when they’re not busy being superstar musicians 🐶😜 #AmericanIdol,162,2020-02-17 01:24:39,Twitter for iPhone,1762,226,katyperry,1229215047529857024,False,,en,February
#DouglasKiker that wasn’t garbage 🚮 that was GREATNESS 🏆😩 Is this the fastest in a season a contestant has made us cry? 🥺#AmericanIdol,158,2020-02-17 01:19:14,Twitter for iPhone,5006,523,katyperry,1229213684137787392,False,https://t.co/2z3aHsdKYo,en,February
Wonder if #DouglasKiker is a chiropractor on the side 🤔😜♥ #AmericanIdol,71,2020-02-17 01:17:12,Twitter for iPhone,1772,217,katyperry,1229213172894228480,False,,en,February
"#DouglasKiker, doing @rascalflatts justice in any key 🎹 #yeahbuddy #AmericanIdol",80,2020-02-17 01:16:17,Twitter for iPhone,1611,215,katyperry,1229212940097576960,False,,en,February
Do you think #CamrynLeighSmith and I look alike?,72,2020-02-17 01:11:40,Twitter for iPhone,6175,1068,katyperry,1229211779240091650,False,https://t.co/obo7mmDrFO,en,February
I’M STILL YOUNGER THAN YOU AND WILL ALWAYS BE YOUNGER THAN YOU @LUKEBRYANONLINE 👧🏼 #AmericanIdol,120,2020-02-17 01:10:22,Twitter Web App,3932,454,katyperry,1229211453967585281,False,https://t.co/qDSOV1fhYJ,en,February
"Well #CamrynLeighSmith’s story is a little familiar to me… from gospel to secular 👼😈 but don’t worry, you’ll always have a voice of an angel 😩 Do you agree @jessiej ?#AmericanIdol",179,2020-02-17 01:09:27,Twitter Web App,2411,315,katyperry,1229211221229883392,False,,en,February
Oh so they’re really not gonna show us his warm-up? Always with the cliffhangers @AmericanIdol… 😒💀,98,2020-02-17 01:06:53,Twitter Web App,2184,248,katyperry,1229210576598913024,False,,en,February
I love when these fresh off the LITERAL garbage truck singers come in with 0 experience... like don’t even know what the term “warming up” means... now this is true definition of 💎 in the rough! #AmericanIdol,208,2020-02-17 01:06:03,Twitter Web App,3345,331,katyperry,1229210367571591168,False,,en,February
Spoiler alert: When I say “let’s see if there’s any talent left...” I am being my sarcastic self 🙃 OF COURSE IT ONLY GETS BIGGER AND BETTER...DURH #AmericanIdol,160,2020-02-17 01:04:40,Twitter Web App,2729,301,katyperry,1229210015820464128,False,,en,February
"If you don’t fit in, if you don’t see anyone out there that looks or sounds like you, if you think you’re a big fat weirdo... trust me... you’ve found your tribe on #AmericanIdol. We are a circus of wondrous weirdos... all here for your enjoyment! ✨🎩🎶 #AmericanIdol",265,2020-02-17 01:02:28,Twitter Web App,2462,339,katyperry,1229209466068824064,False,,en,February
"Yup, Imma card holding member of the @scarypoolparty fan club too! Yes to your impact and yes to opening the flood gates of true artistic talent to come out on #AmericanIdol @scarypooloarty. If we sound like we’re kissing your butt it’s cause we are 😘",251,2020-02-17 01:01:35,Twitter Web App,1997,269,katyperry,1229209240427851776,False,,en,February
Since I’m kinda the mother of the American Idol house it always makes me so happy to see that our Idols do so well even after they’ve left the nest... what wonderful wingspan dear @TheLaineHardy 🐣🐥#AmericanIdol,210,2020-02-17 01:00:58,Twitter Web App,2430,284,katyperry,1229209088438853632,False,,en,February
#AMERICANIDOL SEASON 3 HURRR AND THEY SAY THIRD TIMES A CHARM HINNY... let’s get ready to find the next mic dropper👌🏻🎤,118,2020-02-17 01:00:28,Twitter Web App,2421,334,katyperry,1229208962773344256,False,,en,February
🐽PIG🐽 things are in store for a VERY new and 💉REVAMPED💉season of @americanidol WHICH STARTS TONIGHT 8/7c on @abcnetwork 📺 I will be live Tweeting and God knows what else with the East Coast - follow along ya?!,233,2020-02-16 22:23:07,Twitter for iPhone,5465,751,katyperry,1229169363724357632,False,https://t.co/cJijSkIrtT,en,February
one year ago I said yes to a life of love and evolution... and definitely never a dull moment 😜 @ Joy in Bloom,134,2020-02-15 09:27:15,Instagram,13521,1194,katyperry,1228611721100746757,False,https://t.co/bJqAFQ5U5A,en,February
"Miss us? Even if you didn’t, we’re going to be in your living room Sunday 8/7c for the season premiere of @americanidol on @abcnetwork 📺💁🏼‍♀ (we promise not to make a mess-ish)",200,2020-02-14 16:12:31,Twitter for iPhone,14425,1266,katyperry,1228351323055149056,False,https://t.co/3sX8zp4bSC,en,February
hydration n meditation hinny,52,2020-02-13 05:45:56,Twitter for iPhone,56720,5326,katyperry,1227831250368417792,False,https://t.co/sD1x5v6Kai,en,February
Feeling 🍑peachy keen jelly bean🍑 that season 3 of @americanidol is back in FOUR DAYS! 😱 Tune in to @jimmykimmellive tonight on @abcnetwork to see me and my fellow judges @LukeBryanOnline and @lionelrichie talk about…,240,2020-02-13 04:09:27,Instagram,5169,628,katyperry,1227806967240019968,False,https://t.co/H7Bu6cBBXR,en,February
"We're on the hunt for our next #AmericanIdol superstar!

💙 this Tweet to get updates from @AmericanIdol to tune-in for all the most exciting moments of season 3!",185,2020-02-12 16:45:10,QWVR,16597,1531,katyperry,1227634761847517185,False,https://t.co/pfWh1iMxur,en,February
Are you a stripe or a solid? Good thing there’s a Melly out there for everyone 🎉 #shoesdaytuesday @kpcollections,136,2020-02-12 00:21:29,Twitter for iPhone,6545,623,katyperry,1227387210539786241,False,https://t.co/Gyn8MlGvNk,en,February
ROLL CALL! ☝🏼week until the @americanidol season 3 premiere! 🙋🏼‍♀️ if you’re tuning in with me!,119,2020-02-10 04:00:57,Twitter for iPhone,11905,1215,katyperry,1226717665009401858,False,https://t.co/J391j7u6wi,en,February
"me: what’s up

katycats: WHERE’S KP5?! @ Go Sing",72,2020-02-09 17:27:11,Instagram,14928,2515,katyperry,1226558173416431618,False,https://t.co/2e8oOYhVNX,en,February
We all know @ryanseacrest has a thousand jobs. Did you know bus driver was one of them? 🚌😬 Keep an eye out for the full @americanidol performance during the Oscars tomorrow to see Seacrest at work + a sneak peek of the season 3 talent 👀🎤⤴️,263,2020-02-08 21:31:54,Twitter for iPhone,8276,768,katyperry,1226257370046550016,False,https://t.co/5DucjYukUF,en,February
"Melbourne! Just ONE month until I see you at the @mcg on International Women’s Day to celebrate the best female cricketers on the planet! Ladies n Gents, Are you ready? 🏏 💜",196,2020-02-08 00:52:55,Twitter for iPhone,13160,1570,katyperry,1225945570067435520,False,https://t.co/EP8MAMu4Qj,en,February
So proud of our @unsubrecords signee @cynthialovely scoring a KICK ASS spot in the @birdsofprey movie n soundtrack:  Go check it out on the BIG SCREEN NOW! ♥️🤡🎭#imacynner,217,2020-02-07 17:25:42,Twitter for iPhone,7758,1071,katyperry,1225833023179878400,False,https://t.co/tOVgBCFKhX,en,February
COME SEE @cynthialovely NEXT @moroccan_lounge 4/23 AND HOPEFULLY LEAVE OPTIMISTIC 🤗,107,2020-02-06 18:01:40,Twitter for iPhone,4208,471,katyperry,1225479685787635712,False,https://t.co/TxAXInxRE7,en,February
A love potion isn’t necessary to fall for The Phez and its sensible heel ♥️ #tbt to #ShoesdayTuesday because better late than never #iseeyoukatycats ! 💁🏼‍♀😜@kpcollections,194,2020-02-06 16:42:57,Twitter for iPhone,9254,795,katyperry,1225459878056976384,False,https://t.co/1Bny9yJAD3,en,February
"Pleased to be appointed by HRH The Prince of Wales @clarencehouse as ambassador for @britishasiantst Children’s Protection Fund. India is a place I have a magnetic connection with, so I’m excited to be part of the work of helping the children of S. Asia.",302,2020-02-05 16:36:36,Twitter for iPhone,11188,1531,katyperry,1225095891813486595,False,https://t.co/fats6XGt5w,en,February
"do you know the hotter the fire the purer the gold is... @ Aulani Resort, Oahu, Hawaii",110,2020-02-03 03:50:48,Instagram,7388,709,katyperry,1224178396588134401,False,https://t.co/hY2pKjhWDh,en,February
YOU GOT THIS ♥️@JLo &amp; @shakira ♥️ #PepsiHalftime,52,2020-02-02 18:28:53,Twitter for iPhone,68459,8685,katyperry,1224036986907840514,False,,en,February
"@ryanseacrest 👍🏻 @ Aulani, A Disney Resort &amp; Spa",76,2020-02-01 07:53:30,Instagram,670,121,katyperry,1223514699477610496,False,https://t.co/SfS9znDtyI,en,February
"working hard or hardly working idk 🤷🏼‍♀️ @ Aulani, A Disney Resort &amp; Spa",100,2020-02-01 07:51:58,Instagram,6518,638,katyperry,1223514311324246017,False,https://t.co/gunCDRjbET,en,February
im gonna leave this right here ok @RyanSeacrest,71,2020-02-01 07:26:55,Twitter for iPhone,32011,2095,katyperry,1223508009805963264,False,https://t.co/5mJsXGrtAG,en,February
"LUCK-y me, it’s my year, the year of the 🐀 leave a comment below if you’re a rat too 💁🏼‍♀😜#ShoesdayTuesday @kpcollections",145,2020-01-29 01:21:05,Twitter for iPhone,8211,796,katyperry,1222328780821159941,False,https://t.co/6d8qxQAFA6,en,January
"Y’all! It’s a New Year &amp; a 🎤NEW SEASON OF @AMERICANIDOL🎤 Get ur 🍿 &amp; tissues 😭 ready, we got it DIALED for season 3 on @ABCNetwork! FEB 16th we got SO many surprises coming ur way. keep your eyes, ears &amp; hearts open ♥️ @lionelrichie @LukeBryanOnline @ryanseacrest @mrBobbyBones",312,2020-01-21 19:21:29,Twitter for iPhone,9112,1135,katyperry,1219701567961600001,False,https://t.co/HAQsgGSTZF,en,January
the darker the night the brighter the stars ✨,45,2020-01-20 08:07:52,Twitter for iPhone,80081,18872,katyperry,1219169657250168832,False,,en,January
✨ #ProtectYourEnergy2020 extends from your head to your toes ✨ #ShoesdayTuesday @katyperrycollections,150,2020-01-14 22:46:27,Twitter for iPhone,7505,827,katyperry,1217216435782422530,False,https://t.co/s2ju742G20,en,January
That’s sweet and all but I’m livid and flipping tables over here!,89,2020-01-13 21:30:26,Twitter for iPhone,7581,716,katyperry,1216834918241583104,False,https://t.co/gwWW4Yo9Wp,en,January
just saw the trailer for @BarbAndStar and finally don’t feel so alone in my sense of humor. Will be hibernating till July 31st. ✌🏻,130,2020-01-13 21:21:29,Twitter for iPhone,7486,833,katyperry,1216832663828320256,False,,en,January
"Many people wonder how the pyramids were actually built... but me, I am in constant awe and wonder of how such a loving/kind/compassionate/supportive/talented/deeply spiritual/did I mention incredibly good…",230,2020-01-13 09:33:54,Instagram,8540,881,katyperry,1216654594887028737,False,https://t.co/A6TMdvEzxG,en,January
"#FBF to a look behind my @VOGUEIndia shoot. Sustainable, colorful fashion, showcasing the beauty of Mumbai, hanging with local kiddos, and working with the brilli @GregSwalesart... what more can I ask for? Continually grateful 🇮🇳",253,2020-01-10 17:51:25,Twitter for iPhone,5549,762,katyperry,1215692633978195969,False,https://t.co/qChEbfvq8p,en,January
"nice club, kid @cynthialovely @birdsofpreywb 🎶💫",71,2020-01-10 04:07:11,Twitter for iPhone,8185,890,katyperry,1215485210487185408,False,https://t.co/U8wTNZxygo,en,January
It’s a new year: how about some crystals and heel-ing for 2020? ✨ @kpcollections #ShoesdayTuesday,121,2020-01-08 00:36:38,Twitter for iPhone,7433,656,katyperry,1214707449573167104,False,https://t.co/Uxcc2yDRK4,en,January
"Walk the walk @vogueindia Jan 2020 

Story link in bio",78,2020-01-07 19:31:26,Instagram,3908,486,katyperry,1214630642693988352,False,https://t.co/i5LXmjnost,en,January
"Always fries with that 🍟 @vogueindia Jan 2020

Story link in bio",88,2020-01-07 19:27:36,Instagram,3614,448,katyperry,1214629675802267648,False,https://t.co/NFhBuUbSdz,en,January
"We dance to the beat of a different drum 🥁 @vogueindia Jan 2020

Story link in bio",106,2020-01-07 19:24:42,Instagram,3303,442,katyperry,1214628947914215424,False,https://t.co/LgKKlgeAaG,en,January
