source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @yaneerbaryam: BREAKING: Coronavirus Outbreak. Good news on multiple frontsUS today now at 23373 yesterday at this time was 30571.…,04-06-2020 12:45:16,12910,0,true,1247143336370151424
Twitter for iPhone,RT @mattgaetz: So dumbfounded that the Democrats would rather revert to subpoenas than find solutions to the unprecedented crisis we are wo…,04-06-2020 12:32:45,11824,0,true,1247140184283627520
Twitter for iPhone,RT @RepRatcliffe: I don't know anyone in the last three years who has done more to help Vladimir Putin and Russia with their efforts to sow…,04-06-2020 12:31:29,14979,0,true,1247139865344593925
Twitter for iPhone,LIGHT AT THE END OF THE TUNNEL!,04-06-2020 11:55:14,74329,415967,false,1247130744260083712
Twitter for iPhone,USA STRONG!,04-06-2020 11:54:33,60794,362401,false,1247130573010845708
Twitter for iPhone,Thank you Gayle. I only wish the public could fully understand how corrupt &amp; dishonest so much of our Lamestream Media is. My Press Conferences are vital. They are reaching millions of people that are not being told the truth &amp; haven’t been for years (Witch-Hunts Fake News)! https://t.co/DN4DDoHPtu,04-06-2020 11:53:00,19699,72240,false,1247130183477460992
Twitter for iPhone,For humanitarian reasons the passengers from the two CoronaVirus stricken cruise ships have been given medical treatment and when appropriate allowed to disembark under strict supervision. Very carefully done. People we’re dying &amp; no other countries would allow them to dock!,04-06-2020 11:49:57,16025,78381,false,1247129414485397504
Twitter for iPhone,.@gayletrotter  “To this day the establishment media have not admitted that they were wrong and the President was right.” @FoxNews,04-06-2020 11:40:45,17903,86550,false,1247127098797539329
Twitter for iPhone,https://t.co/j8fKN49P1o,04-06-2020 00:51:56,13293,61791,false,1246963819357880320
Twitter for iPhone,https://t.co/hUVUJb9zSA,04-06-2020 00:51:50,11351,53188,false,1246963794124865537
Twitter for iPhone,White House news conference at 6:45 P.M. Eastern. Thank you!,04-05-2020 22:19:59,16269,108662,false,1246925577967357953
Twitter for iPhone,We are learning much about the Invisible Enemy. It is tough and smart but we are tougher and smarter!,04-05-2020 19:35:34,62618,385798,false,1246884203419099137
Twitter for iPhone,I will be having a White House CoronaVirus Task Force meeting in a short while. May or may not do a News Conference after the meeting depending on new information. Talks &amp; meetings today are proving promising but a rough two weeks are coming up!,04-05-2020 19:30:11,19568,92363,false,1246882848872726529
Twitter for iPhone,Thank you Gayle! https://t.co/DN4DDoHPtu,04-05-2020 16:30:32,14237,59158,false,1246837639111729153
Twitter for iPhone,RT @MediaBuzzFNC: .@gayletrotter said "President Trump disrupts the media narrative so CNN and MSNBC don't want to cover it live and straig…,04-05-2020 16:27:42,10530,0,true,1246836924167454721
Twitter for iPhone,RT @MediaBuzzFNC: .@gayletrotter said "the establishment media have not admitted that they were wrong and the president was right" for bann…,04-05-2020 16:27:00,7706,0,true,1246836748962934784
Twitter for iPhone,I agree! https://t.co/8QO4QquG4A,04-05-2020 16:26:33,9447,44419,false,1246836636006178816
Twitter for iPhone,A very biased “journalist”. https://t.co/4jN4LW63FV,04-05-2020 16:25:57,10026,42485,false,1246836481915748365
Twitter for iPhone,A great &amp; wonderful woman! https://t.co/6ivEcwk12Z,04-05-2020 16:23:40,24359,149830,false,1246835910706171910
Twitter for iPhone,RT @ScottGottliebMD: Parts of Florida including Miami are becoming a major epicenter of #COVID19 spread; with cases doubling every 3.5 to…,04-05-2020 16:21:14,5558,0,true,1246835297771491331
Twitter for iPhone,RT @ScottGottliebMD: Encouraging signs #COVID19 spread may be slowing in many cities especially northeast. Mitigation is working. New case…,04-05-2020 16:21:03,4790,0,true,1246835249323139073
Twitter for iPhone,Corrected Fake News! https://t.co/1LISKyeVNg,04-05-2020 16:20:41,12246,47293,false,1246835160252809216
Twitter for iPhone,RT @AGHamilton29: Absolutely sickening that the Washington Post published this puff piece glorifying a vicious anti-Semite. Not only did…,04-05-2020 16:19:38,5109,0,true,1246834895692931073
Twitter for iPhone,RT @BorisJohnson: Thank you to everyone who is saving lives by staying at home this weekend. I know it's tough but if we all work togeth…,04-05-2020 16:17:23,11875,0,true,1246834327113138182
Twitter for iPhone,RT @realDonaldTrump: Palm Sunday is the beginning of a Holy week for many people of Faith and a great day to lift our voices in Prayer. I w…,04-05-2020 14:59:01,26052,0,true,1246814606221357057
Twitter for iPhone,RT @TimBurt: Psalm 33:18-20 "But the LORD watches over those who fear him those who rely on his unfailing love.  He rescues them from dea…,04-05-2020 14:58:05,7440,0,true,1246814369633243136
Twitter for iPhone,RT @PastorJohnHagee: Where do you go when the storms of life are greater than what you can endure and when the winds and the waves are crus…,04-05-2020 14:57:08,9459,0,true,1246814132285947905
Twitter for iPhone,RT @SandiHKaye: “And the multitudes that went before and that followed cried saying Hosanna to the Son of David: Blessed is he that com…,04-05-2020 14:55:15,6545,0,true,1246813656458854405
Twitter for iPhone,RT @DanScavino: https://t.co/teskRQ78l0,04-05-2020 14:47:34,10841,0,true,1246811724050808832
Twitter for iPhone,RT @DanScavino: Meet NYC Landlord #SuperMario! https://t.co/udABPRV73A,04-05-2020 14:44:17,6186,0,true,1246810900310429696
Twitter for iPhone,RT @Scavino45: https://t.co/WXqiB5br4Z,04-05-2020 14:42:28,7452,0,true,1246810440581120001
Twitter for iPhone,RT @RealMattCouch: BREAKING: Joe Rogan says "I'd vote for Trump over Biden. " Liberal heads explode in 3...2...1...,04-05-2020 02:40:55,12607,0,true,1246628859396730880
Twitter for iPhone,RT @RealSaavedra: Joe Rogan on the 2020 election: “This is the real issue with the Democratic Party. They’ve essentially made us all morons…,04-05-2020 02:39:40,10117,0,true,1246628541573332994
Twitter for iPhone,RT @realDailyWire: Joe Rogan On 2020 Election: I Would ‘Rather Vote For Trump’ Over Biden Biden Can’t Handle Anything https://t.co/9AOG9OF…,04-05-2020 02:39:07,6618,0,true,1246628405564583938
Twitter for iPhone,RT @OANN: RNC Chairwoman Praises President Trump’s Virus Responsehttps://t.co/77LvKHv5QA #OANN https://t.co/kIHqeO1mZk,04-05-2020 02:37:34,5615,0,true,1246628013585960961
Twitter for iPhone,RT @OANN: Joe Rogan: I’d Rather Vote For President Trump Than Bidenhttps://t.co/p9iLlPNTZo #OANN https://t.co/fW3I73BcXg,04-05-2020 02:36:18,5473,0,true,1246627693602451458
Twitter for iPhone,RT @OANN: Santilli: ‘I credit my life being saved’ to President Trump and COVID-19... https://t.co/yuBWVMhhLb #OANN,04-05-2020 02:35:54,5443,0,true,1246627594629455874
Twitter for iPhone,RT @OANN: Hydroxychloroquine proving an effective treatment for coronavirus patien... https://t.co/L3imNmv1ua #OANN @PearsonSharp,04-05-2020 02:35:52,7899,0,true,1246627587289382918
Twitter for iPhone,RT @TeamTrump: Throughout the #Coronavirus Crisis most of the media is doing what they do best: Looking bad.President @realDonaldTrump i…,04-05-2020 02:26:36,8836,0,true,1246625252731478018
Twitter for iPhone,RT @GOPChairwoman: “Every decision that we’re making is made to save lives. It’s really our sole consideration.” -- @realDonaldTrump https:…,04-05-2020 02:25:20,9163,0,true,1246624937219063813
Twitter for iPhone,RT @IngrahamAngle: “We’ve got to get this country open again” @realDonaldTrump said in response to more questions about need for more aggr…,04-05-2020 02:25:11,9362,0,true,1246624898128150528
Twitter for iPhone,RT @TeamTrump: It took TWO MONTHS for Joe Biden to finally admit that President @realDonaldTrump's decision to restrict travel from China w…,04-05-2020 02:25:01,8625,0,true,1246624856617234433
Twitter for iPhone,He wants to raise taxes all over our Country! https://t.co/8RgHO9y8p6,04-05-2020 02:02:59,21202,80215,false,1246619311638282241
Twitter for iPhone,RT @KatrinaPierson: Thread,04-05-2020 02:01:47,5077,0,true,1246619007626641408
Twitter for iPhone,RT @SebGorka: Didn’t @realDonaldTrump say something about that?,04-05-2020 02:01:34,10694,0,true,1246618954115747840
Twitter for iPhone,Disgraceful! https://t.co/Z8g6UWi6dB,04-05-2020 01:59:39,15712,61309,false,1246618473519775745
Twitter for iPhone,RT @ByronYork: From @USATODAY: 'Fact check: Did the Obama administration deplete the federal stockpile of N95 masks?' Verdict: 'True.' http…,04-05-2020 01:58:19,12394,0,true,1246618136922685441
Twitter for iPhone,RT @KatrinaPierson: President @realDonaldTrump knows more than anyone that small business are the backbone of our economy. TODAY is the f…,04-05-2020 01:57:36,6147,0,true,1246617956035055616
Twitter for iPhone,Palm Sunday is the beginning of a Holy week for many people of Faith and a great day to lift our voices in Prayer. I will be tuning into Pastor @greglaurie at @harvestorg Church in Riverside California tomorrow at 11:00 A.M. Eastern. https://t.co/2eTaKsZVT4,04-04-2020 23:25:14,26052,102620,false,1246579610105581570
Twitter for iPhone,RT @WhiteHouse: We will use every possible resource to end this war and open our country again. https://t.co/XeW0z7FsPf,04-04-2020 22:41:46,13664,0,true,1246568674619789312
Twitter for iPhone,RT @WhiteHouse: THANK YOU to our doctors nurses medical professionals and the food supply workers who are feeding our Nation. 🇺🇸 https:/…,04-04-2020 22:41:42,10197,0,true,1246568656181637121
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/1hZPOGtyl9,04-04-2020 20:14:26,7750,0,true,1246531593822449667
Twitter for iPhone,....We will get through this together and bats will be swinging before you know it. In the meantime take care of mom and dad and know that this will not be forever! @littleleagueceo,04-04-2020 19:40:07,16173,93051,false,1246522958421639168
Twitter for iPhone,To all of our youth who are missing the start of their @LittleLeague seasons hang in there! We will get you back out on the fields and know that you will be playing baseball soon....,04-04-2020 19:40:06,28957,170743,false,1246522957398245381
Twitter for iPhone,The Paycheck Protection Program is up and running! The program is open to nonprofits as well so banks be sure to sign up our Great Religious and Veteran Organizations that need help!,04-04-2020 19:19:53,18395,88160,false,1246517869594148866
Twitter for iPhone,America owes our very hard working food supply workers so much as they produce and deliver high quality food for us during this horrible COVID-19. Join me in thanking our Farmers Ranchers Processors Distributors and Stores! @JohnBoozman,04-04-2020 19:10:23,28405,152485,false,1246515478908076034
Twitter for iPhone,https://t.co/GIzwKSbuuS,04-04-2020 18:30:39,11286,46191,false,1246505477606948865
Twitter for iPhone,I will be holding a News Conference at 3:30 P.M. at the White House. Thank you!,04-04-2020 17:09:23,21045,128641,false,1246485027191435264
Twitter for iPhone,.@CNN is Fake News. They will take a good story and make it as bad as is humanly possible. They are a JOKE!,04-04-2020 17:07:39,52472,272761,false,1246484589603885064
Twitter for iPhone,Good idea Dana! https://t.co/Vx7yfwfpIU,04-04-2020 17:05:16,18431,78293,false,1246483991995260929
Twitter for iPhone,RT @DanaPerino: Our surgeon general @JeromeAdamsMD is a very good communicator. 👏🏻👏🏻👏🏻,04-04-2020 15:56:35,5024,0,true,1246466705192353794
Twitter for iPhone,RT @BrandonStraka: I started #WalkAway w no money. No political connections. No media contacts. Only an idea 2 create a movement 2 free ppl…,04-04-2020 15:56:19,10455,0,true,1246466636791635968
Twitter for iPhone,RT @jsolomonReports: Extraordinary interview with Rep. ⁦@Jim_Jordan⁩ about FISA abuses FBI failures and where John Durham might end up.  h…,04-04-2020 15:27:24,6993,0,true,1246459359812599809
Twitter for iPhone,Great! https://t.co/2BL1hj32zJ,04-04-2020 15:27:02,14341,56630,false,1246459270352207879
Twitter for iPhone,RT @jsolomonReports: Congrats Sharyl for getting this correction . It was a shameful and erroneous attack.,04-04-2020 15:26:15,7181,0,true,1246459073551360000
Twitter for iPhone,RT @jsolomonReports: Mueller’s hidden evidence: Translator exonerated Don Jr. in Trump Tower meeting. Belatedly released FBI memos debunk o…,04-04-2020 15:25:29,17317,0,true,1246458878453219328
Twitter for iPhone,RT @jsolomonReports: Hydroxychloroquine rated top drug by doctors on front line of COVID-19 who also fear a second wave https://t.co/Gk9ixz…,04-04-2020 15:25:06,11380,0,true,1246458783548702726
Twitter for iPhone,RT @jsolomonReports: Trump makes more recommendations for nursing homes where deadly coronavirus spread rapidly https://t.co/Dzeq5A6Pi1,04-04-2020 15:21:56,4484,0,true,1246457985183907849
Twitter for iPhone,RT @jsolomonReports: Breaking: FISA court orders FBI to determine if misleading warrants need to be invalidated https://t.co/zNNWPI2W5g,04-04-2020 15:21:46,13251,0,true,1246457942402043904
Twitter for iPhone,RT @jsolomonReports: Trump names White House lawyer to be watchdog over coronavirus bailout money https://t.co/7ajl4T3tny,04-04-2020 15:21:07,6992,0,true,1246457779138760705
Twitter for iPhone,I agree with this. Watch! https://t.co/CouUHHu13t,04-04-2020 15:17:20,33126,128679,false,1246456826641764353
Twitter for iPhone,RT @BrookeSingman: EXCLUSIVE: @realDonaldTrump's campaign has been quietly calling local restaurants and ordering large amounts of food to…,04-04-2020 15:15:40,19864,0,true,1246456407861407746
Twitter for iPhone,RT @IWF: 🤦‍♀️ @SpeakerPelosi is setting up a NEW House committee to investigate President Trump in the midst of the #COVID19 pandemic. Ju…,04-04-2020 15:13:44,4883,0,true,1246455923301928961
Twitter for iPhone,RT @LisaMarieBoothe: My latest colum for @thehill. How deadly is the coronavirus?  https://t.co/D22SPpORV5,04-04-2020 15:12:55,4422,0,true,1246455716329766912
Twitter for iPhone,I will immediately ask Congress for more money to support small businesses under the #PPPloan if the allocated money runs out. So far way ahead of schedule. @BankofAmerica &amp; community banks are rocking! @SBAgov @USTreasury,04-04-2020 15:09:33,11999,53849,false,1246454868199583745
Twitter for iPhone,I will immediately ask Congress for more money to support small businesses under the @ppploan if the allocated money runs out. So far way ahead of schedule. @BankofAmerica &amp; community banks are rocking! @SBAgov @USTreasury,04-04-2020 14:59:18,2403,9464,false,1246452290891984896
Twitter for iPhone,RT @IvankaTrump: Great reconnecting with President Kaljulaid of Estonia.  Her leadership and innovativeness is truly admirable! https://t.c…,04-04-2020 13:48:47,4850,0,true,1246434545357987842
Twitter for iPhone,I fully agree! https://t.co/yAQ71uhk9Q,04-04-2020 13:48:32,11642,80802,false,1246434478744047616
Twitter for iPhone,RT @AdrianaCohen16: https://t.co/o3rKp1rwRX @IvankaTrump #PaidFamilyLeave,04-04-2020 13:47:22,3382,0,true,1246434186942128129
Twitter for iPhone,RT @senrobportman: I couldn’t agree more! Our National Parks are national treasures. This legislation will ensure they are preserved and pr…,04-04-2020 13:46:39,3678,0,true,1246434007258144768
Twitter for iPhone,RT @SenCapito: Proud co-sponsor of this important conservation legislation that helps keep West Virginia #WildAndWonderful. #LWCF,04-04-2020 13:46:31,2766,0,true,1246433974869798913
Twitter for iPhone,RT @realDonaldTrump: THE UNITED STATES LOVES ITALY! https://t.co/DESUJ4QM41,04-04-2020 13:45:39,115581,0,true,1246433754161217536
Twitter for iPhone,RT @IvankaTrump: Farmers Feed America! Thank you to all the nation’s unsung heroes! 🇺🇸,04-04-2020 13:44:20,5064,0,true,1246433423977328640
Twitter for iPhone,RT @PressSec: President @realDonaldTrump spoke earlier with the @FitnessGov (including @IvankaTrump Bill Belichick @MarianoRivera @Hersc…,04-04-2020 13:43:49,1938,0,true,1246433295065395203
Twitter for iPhone,Thank you Cory! https://t.co/Nx1QykXAE8,04-04-2020 13:41:32,6914,34348,false,1246432718461833217
Twitter for iPhone,RT @IvankaTrump: Social Distancing Works! Stay Safe and Be Kind. ❤️ #TogetherApart https://t.co/V1wlCWEpns,04-04-2020 13:29:54,4008,0,true,1246429793362554880
Twitter for iPhone,RT @FitnessGov: Pentacampeón de las Grandes Ligas de Béisbol (MLB) y Co-Presidente de @FitnessGov @MarianoRivera tiene el siguiente mensaje…,04-04-2020 13:29:46,2360,0,true,1246429756826017796
Twitter for iPhone,RT @IvankaTrump: My OpEd on how we are supporting America’s great small businesses and workers during the #COVID19 health care crisis: http…,04-04-2020 13:28:32,6718,0,true,1246429447726694405
Twitter for iPhone,RT @IvankaTrump: They go to work for us stay home for them. #NationalDoctorsDay #TogetherApart ❣️ https://t.co/Rg017sRT8f,04-04-2020 13:28:22,4731,0,true,1246429406618419202
Twitter for iPhone,RT @IvankaTrump: Effective immediately Brooks Brothers will produce 150000 masks per day to protect those on the frontlines battling the…,04-04-2020 13:28:07,12514,0,true,1246429344223854593
Twitter for iPhone,RT @IvankaTrump: Listen to Coach Belichick.  Shelter in place and save lives! #TogetherApart,04-04-2020 13:26:52,3664,0,true,1246429029433061381
Twitter for iPhone,RT @IvankaTrump: Love this @Benioff 👏👏👏,04-04-2020 13:25:46,4595,0,true,1246428750931267585
Twitter for iPhone,RT @Surgeon_General: #TogetherApart we can slow the spread of #COVID19. https://t.co/8JIBxQFpjv,04-04-2020 13:24:36,3054,0,true,1246428457774583808
Twitter for iPhone,RT @GOP: "The states should know how many ventilators they have in their state…This is a time of crisis and you're seeing certain people a…,04-04-2020 13:24:30,8182,0,true,1246428432180928514
Twitter for iPhone,RT @stevenmnuchin1: #PPPloan UPDATE $400000000 originated. Thank you #communitybank #largebanks @SBAgov @USTreasury #CARESAct #SmallBusin…,04-04-2020 13:23:55,2987,0,true,1246428284713345025
Twitter for iPhone,RT @IvankaTrump: Bill Withers one of the absolute all-time greats has passed. There is no more appropriate time to reflect on his words…,04-04-2020 13:23:38,3836,0,true,1246428213556936705
Twitter for iPhone,RT @IvankaTrump: PLEASE SHARE - Fees are fraud #SmallBusinessRelief @SBAgov,04-04-2020 13:23:26,6247,0,true,1246428162453417984
Twitter for iPhone,RT @realDonaldTrump: The Paycheck Protection Program is now available! #CARESActSmall Business Guidance &amp; Loan Resources: https://t.co/lf…,04-04-2020 13:22:51,13390,0,true,1246428018534383616
Twitter for iPhone,RT @IvankaTrump: Latest: Day 1 #PaycheckProtectionProgram numbers: 6820 loans valued at more than $2200000000. Are you a small busin…,04-04-2020 13:22:39,3546,0,true,1246427965761650689
Twitter for iPhone,RT @IvankaTrump: Our Nation’s small businesses are the backbone of our economy &amp; we are working hard to get them quick relief thru the #Pay…,04-04-2020 13:21:38,3683,0,true,1246427710102085634
Twitter for iPhone,RT @SBAJovita: UPDATE – At least 9970 loans have been processed; $3200000000+ originated. #CARESAct &amp; #PaycheckProtectionProgram offers…,04-04-2020 13:21:19,4135,0,true,1246427630062260225
Twitter for iPhone,RT @WhiteHouse: "America is engaged in a historic battle to safeguard the lives of our citizens." https://t.co/DgiyktSc9O,04-03-2020 23:51:13,12301,0,true,1246223762397302786
Twitter for iPhone,RT @WhiteHouse: Our hearts go out to the communities hardest hit by the Coronavirus—and we salute the great medical professionals on the fr…,04-03-2020 23:50:50,7287,0,true,1246223667236872192
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/hNZ4Y7sEUl,04-03-2020 21:24:59,6799,0,true,1246186961401978880
Twitter for iPhone,Great job being done by @BankofAmerica and many community banks throughout the country. Small businesses appreciate your work!,04-03-2020 18:49:51,16326,97216,false,1246147919859920896
Twitter for iPhone,The Paycheck Protection Program is now available! #CARESActSmall Business Guidance &amp; Loan Resources: https://t.co/lfe1wbsSNA https://t.co/eosegomf38,04-03-2020 17:51:15,13390,45848,false,1246133172443717632
Twitter for iPhone,Thank you @DeptofDefense @USACEHQ @USNationalGuard @FEMA and @CDCgov! https://t.co/p9j7kZsD7b https://t.co/qmUE7F2E5D,04-03-2020 17:33:21,9359,34347,false,1246128671372558336
Twitter for iPhone,Thank you @USNationalGuard keep up the great work! https://t.co/tzQb3eGDat,04-03-2020 17:29:14,12122,51941,false,1246127632464392192
Twitter for iPhone,GREAT news this week regarding the Keystone XL Pipeline – moving forward with fantastic paying CONSTRUCTION jobs for hardworking Americans. Promises Made Promises Kept! #MAGA,04-03-2020 17:14:22,26180,135667,false,1246123892550389760
Twitter for iPhone,Highly respected Justice Daniel Kelly is running for the Supreme Court in the Great State of Wisconsin. Justice Kelly has been doing a terrific job upholding the Rule of Law and defending your #2A. Tough on Crime Loves our Military and our Vets. He has my Complete Endorsement!,04-03-2020 17:12:57,21225,95126,false,1246123536143573001
Twitter for iPhone,RT @SBAgov: 🚨STAY VIGILANT 🚨There’s no fee to apply for a #PaycheckProtectionProgram loan. Be aware of fraudulent actors who may charge p…,04-03-2020 16:45:27,6232,0,true,1246116615055433728
Twitter for iPhone,RT @SBAgov: #COVID19 UPDATE: Small businesses can now apply for the #PaycheckProtectionProgram. The program is designed to keep small busin…,04-03-2020 16:45:10,5770,0,true,1246116544503001088
Twitter for iPhone,We hit 3M hard today after seeing what they were doing with their Masks. “P Act” all the way. Big surprise to many in government as to what they were doing - will have a big price to pay!,04-03-2020 00:52:35,44052,202651,false,1245876816922972162
Twitter for iPhone,https://t.co/C4YLj4hKZn,04-03-2020 00:15:24,12657,52604,false,1245867461179670528
Twitter for iPhone,RT @WhiteHouse: .@SBAJovita: "The President has put the Nation's 30 million small businesses front and center in the response effort." http…,04-03-2020 00:15:06,8662,0,true,1245867386646888448
Twitter for iPhone,https://t.co/GElcwjwBY2,04-03-2020 00:13:17,12702,56666,false,1245866926951129089
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/L80j4W1c8O,04-02-2020 21:23:06,8009,0,true,1245824101597327360
Twitter for iPhone,30 DAYS TO SLOW THE SPREAD https://t.co/GIzwKSt5mq,04-02-2020 16:48:26,21944,87563,false,1245754978880241666
Twitter for iPhone,.....Could be as high as 15 Million Barrels. Good (GREAT) news for everyone!,04-02-2020 14:54:55,17643,97724,false,1245726411526221824
Twitter for iPhone,Just spoke to my friend MBS (Crown Prince) of Saudi Arabia who spoke with President Putin of Russia &amp; I expect &amp; hope that they will be cutting back approximately 10 Million Barrels and maybe substantially more which if it happens will be GREAT for the oil &amp; gas industry!,04-02-2020 14:32:08,39791,161726,false,1245720677660925952
Twitter for iPhone,“The States have to get the money to the people who need it.” @MariaBartiromo  And FAST!,04-02-2020 14:12:56,19059,91141,false,1245715845734694912
Twitter for iPhone,RT @parscale: 💯 Great idea!,04-02-2020 13:28:02,8274,0,true,1245704545084325888
Twitter for iPhone,RT @ericbolling: Mr. President With total respect and recognizing you are doing more than any President has .. Please have @stevenmnuchin1…,04-02-2020 13:27:54,6778,0,true,1245704512356200450
Twitter for iPhone,RT @DonaldJTrumpJr: Great to hear! CA’s Gov Newsom about @realDonaldTrump“Let me just be candid with you. I’d be lying to you to say that…,04-02-2020 13:26:50,20893,0,true,1245704245699121154
Twitter for iPhone,RT @GOPChairwoman: .@realDonaldTrump doesn’t care if you’re a Democrat or a Republican. He has shown he is willing to work with everyone…,04-02-2020 13:26:07,8870,0,true,1245704065620869120
Twitter for iPhone,RT @GOPChairwoman: “The last time America faced an economic downturn Michigan suffered mightily. @realDonaldTrump is working overtime to m…,04-02-2020 13:25:35,6779,0,true,1245703928416735233
Twitter for iPhone,RT @nickmalinowskii: A big thanks to all the workers of ups usps Amazon etc. who are still going to work every day risking their health…,04-02-2020 13:21:07,7272,0,true,1245702804611780610
Twitter for iPhone,....have been stocked up and ready long before this crisis hit. Other states are thrilled with the job we have done. Sending many Ventilators today with thousands being built. 51 large cargo planes coming in with medical supplies. Prefer sending directly to hospitals.,04-02-2020 13:17:22,14384,63572,false,1245701859697967105
Twitter for iPhone,Massive amounts of medical supplies even hospitals and medical centers are being delivered directly to states and hospitals by the Federal Government. Some have insatiable appetites &amp; are never satisfied (politics?). Remember we are a backup for them. The complainers should...,04-02-2020 13:17:21,23879,107307,false,1245701858863329281
Twitter for iPhone,Somebody please explain to Cryin’ Chuck Schumer that we do have a military man in charge of distributing goods a very talented Admiral in fact. New York has gotten far more than any other State including hospitals &amp; a hospital ship but no matter what always complaining.....,04-02-2020 12:57:41,33676,153657,false,1245696906560487425
Twitter for iPhone,...It wouldn’t matter if you got ten times what was needed it would never be good enough. Unlike other states New York unfortunately got off to a late start. You should have pushed harder. Stop complaining &amp; find out where all of these supplies are going. Cuomo working hard!,04-02-2020 12:57:41,18128,82991,false,1245696907718078465
Twitter for iPhone,RT @WhiteHouse: We are leveraging the incredible power of American manufacturers and suppliers to make procure and deliver crucial medica…,04-01-2020 23:23:25,11610,0,true,1245491989698707457
Twitter for iPhone,RT @WhiteHouse: “We're at war with COVID-19 we're at war with terrorists and we are at war with the drug cartels . . . We're the United S…,04-01-2020 23:23:15,20209,0,true,1245491949274124288
Twitter for iPhone,RT @WhiteHouse: We are fighting the Coronavirus on every possible front—and we will achieve total victory with the help of the American peo…,04-01-2020 23:22:59,9063,0,true,1245491882383286277
Twitter for iPhone,Upon information and belief Iran or its proxies are planning a sneak attack on U.S. troops and/or assets in Iraq. If this happens Iran will pay a very heavy price indeed!,04-01-2020 17:05:30,66884,329879,false,1245396884040097792
Twitter for iPhone,Congress must pass the old and very strongly proven deductibility by businesses on restaurants and entertainment. This will bring restaurants and everything related back - and stronger than ever. Move quickly they will all be saved!,04-01-2020 16:36:30,33472,150602,false,1245389585330458626
Twitter for iPhone,https://t.co/cawqG2DGXV,04-01-2020 00:32:46,12921,51619,false,1245147056420855809
Twitter for iPhone,https://t.co/nQfccoKPj2,04-01-2020 00:32:16,14440,63138,false,1245146929425723393
Twitter for iPhone,30 DAYS TO SLOW THE SPREAD#COVIDー19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If,03-31-2020 23:49:05,20180,72000,false,1245136063187869698
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/CurosT0chF,03-31-2020 21:30:54,9147,0,true,1245101287349288966
Twitter for iPhone,Great work @AtlasAirWW thank you! https://t.co/90X4lRRHdM,03-31-2020 20:56:23,12570,51243,false,1245092603311411207
Twitter for iPhone,Will be starting The White House news conference at 5:15 P.M. Eastern.,03-31-2020 20:27:41,13462,84122,false,1245085379084144641
Twitter for iPhone,My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3500 while at the same time making the cars substantially safer. Engines would run smoother. Positive impact on the environment! Foolish executives!,03-31-2020 19:52:52,24868,114039,false,1245076618604875779
Twitter for iPhone,My Administration is helping U.S. auto workers by replacing the failed Obama Emissions Rule. Impossible to satisfy its Green New Deal Standard; Lots of unnecessary and expensive penalties to car buyers!,03-31-2020 19:51:32,25274,117938,false,1245076282859237377
Twitter for iPhone,Great news! American families will now be able to buy safer more affordable and environmentally friendly cars with our new SAFE VEHICLES RULE. Get rid of those old unsafe clunkers. Build better and safer American cars and create American jobs. Buy American!,03-31-2020 19:50:29,33228,189148,false,1245076016965566464
Twitter for iPhone,RT @realDonaldTrump: With interest rates for the United States being at ZERO this is the time to do our decades long awaited Infrastructur…,03-31-2020 16:04:24,38562,0,true,1245019122250981377
Twitter for iPhone,RT @realDonaldTrump: I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say…,03-31-2020 16:04:11,27753,0,true,1245019067502772224
Twitter for iPhone,RT @realDonaldTrump: https://t.co/nzWJ8ViwbZ,03-31-2020 15:15:11,39149,0,true,1245006735376613377
Twitter for iPhone,RT @CHIZMAGA: Donald Trump donated his salary to fight the virus Nancy Pelosi asked for a raise.This is all you really need to know.,03-31-2020 15:13:06,31668,0,true,1245006210115473409
Twitter for iPhone,RT @RudyGiuliani: A great comfort to the City during 9/11. It is once again a great comfort. Thank you ⁦@realDonaldTrump⁩. https://t.co/pxH…,03-31-2020 15:12:29,12758,0,true,1245006056583036929
Twitter for iPhone,RT @charliekirk11: Does anyone else find it strange:Just three days after Attorney General Barr announces the DOJ will prosecute hoarders…,03-31-2020 15:11:54,25144,0,true,1245005908712853504
Twitter for iPhone,RT @TrumpWarRoom: WATCH: Despite looking down at his notes during his TV interview Joe Biden was still unable to make any sense. https://t…,03-31-2020 15:11:29,10598,0,true,1245005802366283777
Twitter for iPhone,RT @kayleighmcenany: BOOM: @realDonaldTrump obliterates CNN ⬇️"I want to keep the country calm."The coronavirus "will go away.""We're…,03-31-2020 15:10:19,11662,0,true,1245005512367910913
Twitter for iPhone,RT @Jim_Jordan: Congratulations to @MarkMeadows.Mark is a dedicated public servant. He'll do a great job for President Trump and our co…,03-31-2020 15:02:53,11925,0,true,1245003641221795840
