Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
discussed the idea of a fortnight stand with my parents at dinner and here we are,105,2020-04-18 02:53:40,Twitter for iPhone,25,2,sallydarr,1251343109071437830,False,https://t.co/uiNh9CYGjj,en,April
"@joel_wright14 @AVanHeusden15 I think that when it comes to Disney (especially Pixar) people gravitate toward what they liked as a kid! I loved monster’s inc, so regardless of how strong the storytelling is compared to others, it will always be my favorite. all Pixar movies are wonderful in their own way 😌💫",308,2020-04-17 20:00:19,Twitter for iPhone,1,0,sallydarr,1251239084938473472,False,,en,April
@joel_wright14 @AVanHeusden15 @AVanHeusden15 care to elaborate? I’m partial to monster’s inc personally,103,2020-04-17 19:11:41,Twitter for iPhone,0,0,sallydarr,1251226848186564608,False,,en,April
why do you come come from the suburbs to my neighborhood?? It’s the perfect time to live in the suburbs??? I wish I lived away from the city right now???,153,2020-04-17 19:08:11,Twitter for iPhone,2,0,sallydarr,1251225965528743938,False,,en,April
family karma is good thanks bravo,33,2020-04-17 16:47:02,Twitter for iPhone,2,0,sallydarr,1251190445394268160,False,,en,April
“and then you die and catch some dick on the way” - @SonjatMorgan,65,2020-04-17 15:13:36,Twitter for iPhone,2,0,sallydarr,1251166929945006083,False,,en,April
@Arnithor22 hey you’re welcome,30,2020-04-16 19:03:18,Twitter for iPhone,0,0,sallydarr,1250862350690811909,False,,en,April
@molly_v_bird thank you molly i appreciate your support,55,2020-04-16 18:16:44,Twitter for iPhone,1,0,sallydarr,1250850631365132288,False,,en,April
I have no grip on comedy anymore. I have no clue what appeals to people anymore. All I know is that this chick has banged every man on HGTV and we need to cancel her.,190,2020-04-16 15:47:56,Twitter for iPhone,44,3,sallydarr,1250813182777712641,False,https://t.co/6dUqj1myEd,en,April
@eliannaalopez Thank you,24,2020-04-16 12:31:42,Twitter for iPhone,1,0,sallydarr,1250763799587684352,False,,en,April
"@pseudojazz tell my quirky villagers I love them and to remember me as I am now, not what I will become 🥺✊🏻",107,2020-04-16 04:45:52,Twitter for iPhone,2,0,sallydarr,1250646567981404161,False,,en,April
@TheDeedestroyer yes I love it 🥺,32,2020-04-16 04:37:39,Twitter for iPhone,1,0,sallydarr,1250644501380706304,False,,en,April
a video about me fucking a property brother is doing well on tiktok and I’m gonna have to put my money where my mouth is after quarantine aren’t I,146,2020-04-16 04:21:43,Twitter for iPhone,32,0,sallydarr,1250640491185688577,False,,en,April
@henesys_local omg this is beautiful,36,2020-04-16 03:53:34,Twitter for iPhone,1,0,sallydarr,1250633406737797125,False,,en,April
@zo3mann Yes!!!,15,2020-04-16 03:09:01,Twitter for iPhone,0,0,sallydarr,1250622195371565061,False,,en,April
things are going well hope he likes me,62,2020-04-16 01:27:39,Twitter for iPhone,51,0,sallydarr,1250596685161562119,False,https://t.co/uJQMAqhpIF,en,April
me leaning out of frame on zoom to pick my nose,47,2020-04-16 00:57:45,Twitter for iPhone,16,0,sallydarr,1250589160911536128,False,,en,April
@legitpat I laughed out loud,28,2020-04-16 00:47:42,Twitter for iPhone,2,0,sallydarr,1250586632329322497,False,,en,April
🥵🥵🥵🥵🥵,29,2020-04-15 21:40:58,Twitter Web App,3,0,sallydarr,1250539637204025349,False,https://t.co/IEMrCAaKcM,en,April
a month into quarantine and no boys from my past have reached out! kinda fucked guys!,85,2020-04-15 20:59:54,Twitter for iPhone,26,0,sallydarr,1250529303311286273,False,,en,April
watching The Wonder Years With my mom and it always shocks me when I remember that our parents didn’t have backpacks,116,2020-04-15 15:21:16,Twitter for iPhone,9,0,sallydarr,1250444082821738496,False,,en,April
guys I can’t spell this any other way,37,2020-04-15 00:35:22,Twitter for iPhone,2,0,sallydarr,1250221141920227328,False,,en,April
@clayfilm100 gotta start practicing the perfect ratio of dip to tortilla chips now,82,2020-04-14 21:33:19,Twitter Web App,1,0,sallydarr,1250175324450586625,False,,en,April
am i going to hell if i still double dip after this,51,2020-04-14 21:27:01,Twitter Web App,17,0,sallydarr,1250173742153687040,False,,en,April
coffee shops have already printed menus with dalogna coffee and they're just waiting for the day we can come and put it on our story,132,2020-04-14 21:17:16,Twitter Web App,15,1,sallydarr,1250171288842317826,False,,en,April
me @ bars to strangers until i die,34,2020-04-14 21:09:49,Twitter Web App,5,0,sallydarr,1250169411954249728,False,,en,April
are my antibodies turning you on????,36,2020-04-14 21:09:23,Twitter Web App,31,0,sallydarr,1250169300977156098,False,,en,April
do the people that do photoshoots during quarantine wear those clothes all day or,81,2020-04-14 17:51:34,Twitter for iPhone,7,0,sallydarr,1250119519512772609,False,,en,April
These days whenever I see someone do something I’m so proud. Like oh you made yourself a glass of water? I’m inspired.,118,2020-04-14 17:49:50,Twitter for iPhone,7,0,sallydarr,1250119084043382784,False,,en,April
@clayfilm100 bless you clay,27,2020-04-14 17:21:34,Twitter for iPhone,1,0,sallydarr,1250111972852543493,False,,en,April
nothing makes me happier than seeing film people follow me on here and Instagram it is so nice I feel embraced by the film bros,127,2020-04-14 16:52:22,Twitter for iPhone,12,0,sallydarr,1250104624092196865,False,,en,April
would you trust someone who has never been depressed be honest,62,2020-04-14 15:24:35,Twitter for iPhone,38,2,sallydarr,1250082532038770689,False,,en,April
do I name my daughter olive serious question I asked my mom this yesterday,98,2020-04-14 15:01:50,Twitter for iPhone,16,0,sallydarr,1250076807707099136,False,https://t.co/kStYEEesgT,en,April
I dropped a banana and dog hair got all over it but I had to clean it instead of opening a new one because bananas are a delicacy nowadays they go bad so fast,158,2020-04-14 14:52:07,Twitter for iPhone,3,0,sallydarr,1250074359307407360,False,,en,April
but you’d think so wouldn’t you,31,2020-04-14 06:06:35,Twitter for iPhone,6,0,sallydarr,1249942107420274688,False,,en,April
quarantine does not translate to space for creativity quarantine does not translate to space for creativity quarantine does not translate to space for creativity quarantine does not translate to space for creativity quarantine does not translate to space for creativity quarantine,280,2020-04-14 06:06:09,Twitter for iPhone,31,0,sallydarr,1249941997336645632,False,,en,April
my writing process is writing one line in a script and instantly youtube searching “advice for screenwriters”,109,2020-04-13 19:11:56,Twitter for iPhone,21,2,sallydarr,1249777357566742533,False,,en,April
last night the local weather man ran off screen to take cover from the tornados and water was being blown uphill by wind so yes apocalypse now!,143,2020-04-13 16:47:09,Twitter Web App,11,0,sallydarr,1249740920783802375,False,,en,April
@tereborng hi thank you! My family is okay 🥰,44,2020-04-13 15:16:53,Twitter for iPhone,1,0,sallydarr,1249718206383652865,False,,en,April
“I’m sally darr it’s a double name I know its weird” and then @guptaspeaking lifts me up and says “stop it’s not weird”,143,2020-04-12 18:58:40,Twitter for iPhone,7,0,sallydarr,1249411629252575233,False,https://t.co/mUbPhsTUad,en,April
alcohol is poison and cheese is mold so yes I will enjoy this mildewed tortilla at my leisure!,94,2020-04-12 18:48:09,Twitter for iPhone,13,0,sallydarr,1249408983204540416,False,,en,April
I swear to god I love that people are finally downloading tiktok but I just refreshed my feed and saw my first kiss like a video of mine!!!!! I do NOT need this energy!!!!! tiktok is no longer a safe space!!!!! that was a decade ago!!!! and I’m still uncomfy!!!!!,263,2020-04-12 01:31:05,Twitter for iPhone,33,0,sallydarr,1249148000200527874,False,,en,April
guys no one bully her she has admitted her sins and we will embrace her accordingly,107,2020-04-12 01:22:05,Twitter for iPhone,7,0,sallydarr,1249145734726893570,False,https://t.co/Qn8nWukTeG,en,April
I die every damn time,45,2020-04-11 20:45:31,Twitter for iPhone,5,0,sallydarr,1249076131803922432,False,https://t.co/X0b92o1MN7,en,April
another tweet about me craving fried pickles,44,2020-04-11 15:15:06,Twitter for iPhone,11,2,sallydarr,1248992981220233223,False,,en,April
,23,2020-04-11 15:14:25,Twitter for iPhone,5,0,sallydarr,1248992809526472705,False,https://t.co/1OybHRFIkB,en,April
"I'M           JUST          GOING           TO            
L E A V E              T        H          I         S
H                 E                   R                    E",208,2020-04-11 01:29:40,Twitter Web App,6,0,sallydarr,1248785254233583616,False,https://t.co/8PcyoHOkrU,en,April
happy to announce that a friend from undergrad started talking to a girl and said girl was impressed when she found out he knew me. If there’s one legacy I want to leave on this earth from tiktok it’s that I get my friends laid ✊🏻,230,2020-04-09 04:46:48,Twitter for iPhone,35,0,sallydarr,1248110088822325253,False,,en,April
lately i've just been improving tiktoks like i shoot the first clip and idk where it's going to end or if a joke will land but i'm enjoying it thanks for reading this tweet and following me and my daily existential crisis from social media everyone stream ingrid goes west on hulu,280,2020-04-09 04:14:38,Twitter Web App,22,0,sallydarr,1248101993496956933,False,,en,April
fuck ur LED lights in your rooms at night i'm tryna score colorful windows during the day,113,2020-04-08 22:33:16,Twitter Web App,15,0,sallydarr,1248016087125393409,False,https://t.co/SF33cRzyVk,en,April
@Cudalla the mugshot trend could never,38,2020-04-08 21:43:53,Twitter for iPhone,6,0,sallydarr,1248003656223346688,False,,en,April
hey after quarantine ends does a writers room need a coffee bitch or two i swear we are are funny and nice and we might give up an MFA for you @guptaspeaking,157,2020-04-08 21:09:45,Twitter Web App,11,1,sallydarr,1247995069573009408,False,,en,April
saw a man put bananas in a produce bag a the store today praying for him,72,2020-04-08 20:01:49,Twitter Web App,7,0,sallydarr,1247977973652865031,False,,en,April
idk what's going on with amanda seyfried but i do know that JFK stole that quote from his headmaster at choate,110,2020-04-08 17:25:46,Twitter Web App,7,1,sallydarr,1247938700618670080,False,,en,April
very unlike me to be this interested in skincare but i can't stop thinking about the glossier face serums i'm going to just manifest them sending me some bottles not because they think i'm cool but because they feel bad for me and my zits &lt;3,244,2020-04-08 17:22:00,Twitter Web App,6,0,sallydarr,1247937754526363656,False,,en,April
lmao why is the cake so small on the new episode of vanderpump rules and then they start a food fight this is because no one in there actually wants to eat it convince me I’m wrong,180,2020-04-08 16:26:18,Twitter for iPhone,4,0,sallydarr,1247923736256360449,False,,en,April
okay no I don’t look like Drew Barrymore I look like Adam Scott I just talk to the side like Drew Barrymore but that’s because I’m a very quirky girl haven’t you heard,167,2020-04-08 05:38:31,Twitter for iPhone,23,0,sallydarr,1247760715097600009,False,,en,April
@tereborng send it my way,25,2020-04-08 05:19:06,Twitter for iPhone,1,0,sallydarr,1247755827512897537,False,,en,April
ugh i ship brb going down a rabbit hole,64,2020-04-08 02:40:45,Twitter Web App,1,0,sallydarr,1247715979624316930,False,https://t.co/tKY39zwU1v,en,April
john and sarah and their email book ugh i'm crying in the quarantine rn,96,2020-04-08 02:29:33,Twitter Web App,2,0,sallydarr,1247713162348158977,False,https://t.co/UvWNJIK8kr,en,April
it's settled i'm scrunching my nose on tiktok i'm trying to spice up my love life,81,2020-04-07 21:44:17,Twitter Web App,9,0,sallydarr,1247641369230925824,False,,en,April
send them a stimulus package asap,57,2020-04-07 14:47:59,Twitter for iPhone,22,1,sallydarr,1247536606803709952,False,https://t.co/OpQzLdtG9a,en,April
@pseudojazz HA red flags keep things interesting I’ll admit that,64,2020-04-07 14:45:21,Twitter for iPhone,1,0,sallydarr,1247535943646502916,False,,en,April
scrunching her nose on tiktok is a red flag sorry I said it,59,2020-04-07 14:39:43,Twitter for iPhone,34,2,sallydarr,1247534524373676032,False,,en,April
still not sure how I tricked my parents into that one at 14,59,2020-04-07 04:33:18,Twitter for iPhone,2,0,sallydarr,1247381917185519618,False,,en,April
the private series except i ended up executing the fantasy,82,2020-04-07 04:31:34,Twitter for iPhone,4,0,sallydarr,1247381478910177280,False,https://t.co/uXKPzxGZvA,en,April
@win_so_low touché,18,2020-04-07 04:28:13,Twitter for iPhone,1,0,sallydarr,1247380635422949378,False,,en,April
instagram models on their stories during quarantine,75,2020-04-07 03:57:17,Twitter for iPhone,31,0,sallydarr,1247372849364578304,False,https://t.co/1LMhza3HmJ,en,April
I ordered blue light glasses and 3 different face serums I used to think I hated meatloaf but it’s my new favorite food I would honestly have meatloaf and coffee in the morning if that were an option which I guess it could be but society has rules there’s a strict no am bbq sauce,280,2020-04-07 03:53:16,Twitter for iPhone,17,0,sallydarr,1247371839518711808,False,,en,April
facebook can just sit nearby and watch it all go down,53,2020-04-07 02:38:42,Twitter for iPhone,13,0,sallydarr,1247353076148830215,False,,en,April
burn instagram and tiktok but keep twitter and youtube,54,2020-04-07 02:37:57,Twitter for iPhone,19,0,sallydarr,1247352885467385856,False,,en,April
touchdown saints,16,2020-04-07 00:20:59,Twitter for iPhone,3,0,sallydarr,1247318419583762432,False,,en,April
gleason is about to block the punt guys,39,2020-04-07 00:20:44,Twitter for iPhone,6,0,sallydarr,1247318356451110913,False,,en,April
POV i show netflix your tiktok POVs and you don't get the part,62,2020-04-06 23:54:09,Twitter Web App,28,0,sallydarr,1247311663180795904,False,,en,April
@zymbaluk shit i've been had,28,2020-04-06 22:14:45,Twitter Web App,4,0,sallydarr,1247286652059422720,False,,en,April
there is hardware and software but there is not malleableware unless that is malware! in which case!,100,2020-04-06 21:54:18,Twitter Web App,11,0,sallydarr,1247281504583069696,False,,en,April
that yellow part was me sitting still in a chair registering for fall classes,101,2020-04-06 21:38:06,Twitter for iPhone,24,0,sallydarr,1247277426520068099,False,https://t.co/xvTSVS0jFv,en,April
I can’t sleep at night because I can’t stop thinking and then I fall asleep on the couch in the afternoon but not really because I can hear wolf blitzer on the tv this is the new normal,185,2020-04-06 21:27:03,Twitter for iPhone,5,0,sallydarr,1247274644048052224,False,,en,April
I am very uninterested in friends that 1) will do their children’s school projects so they look good 2) probably will never shit in front of their husband,154,2020-04-06 16:21:05,Twitter for iPhone,11,0,sallydarr,1247197645539508229,False,,en,April
@ayyshelbyyy omg so fun!! I feel like it could interesting to go in order. most people don’t get to do that! it could be cool to see the production value sky rocket as his budget increases   but I wonder if there’s another logical approach to it all,249,2020-04-06 05:04:38,Twitter for iPhone,0,0,sallydarr,1247027413328048128,False,,en,April
my favorite pillow is in california. sleeping is hard enough these days,71,2020-04-06 03:52:21,Twitter for iPhone,8,0,sallydarr,1247009220408553472,False,,en,April
@ayyshelbyyy omg wild! i would have guessed you had! i would just go in order of year honestly what an opportunity. but my favorite is royal tennenbaums 💫 please let me know if this is sarcasm i can't read tone over twitter hahaha,230,2020-04-06 03:45:28,Twitter Web App,1,0,sallydarr,1247007489490649090,False,,en,April
@tereborng wow this is such an honor i-,39,2020-04-06 03:07:30,Twitter Web App,1,0,sallydarr,1246997935017115648,False,,en,April
new video with joe exotic,49,2020-04-06 02:44:04,Twitter Web App,8,1,sallydarr,1246992038706515968,False,https://t.co/mue5mf5in8,en,April
vlogs are premium right now because youtubers are losing their acrylic nails and eye lash extensions we are all created equal,125,2020-04-06 01:37:27,Twitter for iPhone,24,1,sallydarr,1246975274572546056,False,,en,April
can you believe people got pissed about this back in the day like ?????,95,2020-04-05 23:35:39,Twitter for iPhone,27,0,sallydarr,1246944622208847873,False,https://t.co/JKx4ykT4h3,en,April
@Ken_Lur My favorite YA series!!!,33,2020-04-04 17:06:25,Twitter for iPhone,1,0,sallydarr,1246484278956953602,False,,en,April
summoning mean girl energy from YA novels,65,2020-04-04 15:48:49,Twitter for iPhone,28,0,sallydarr,1246464750860591110,False,https://t.co/yUBfS6DPp8,en,April
I’m coming down with something I’m feeling jovani,49,2020-04-04 14:47:52,Twitter for iPhone,3,0,sallydarr,1246449412609540097,False,,en,April
what if we kissed in the oval office while trump sits behind the beautiful resolute desk without a mask meeting with dictators 💫,128,2020-04-04 00:14:06,Twitter Web App,11,0,sallydarr,1246229523336695810,False,,en,April
obama would wear a mask at the podium!!!! that's the tea!!!!,60,2020-04-04 00:02:19,Twitter Web App,14,1,sallydarr,1246226556139245570,False,,en,April
@win_so_low Yes it’s good! It is all over the place which is the best and worst thing about it. One second it’s tigers. Next thing it’s murder. Then it’s polygamy. But that’s part of the intrigue! These people are so eclectic!,226,2020-04-03 13:46:07,Twitter for iPhone,2,0,sallydarr,1246071486332444672,False,,en,April
@tiktok_us take me off of your shit list love me again plz remember how it used to be 🥺💕,88,2020-04-02 23:48:49,Twitter for iPhone,0,0,sallydarr,1245860771742924800,False,,en,April
"@tksjuicypolls @prettybasic Joe Jonas and Sophie Turner
Great Gerwig and Noah Baumbauch",87,2020-04-02 12:30:26,Twitter for iPhone,0,0,sallydarr,1245690048487571461,False,,en,April
@EmiDTV Josie and the Pussycats,31,2020-04-01 19:37:12,Twitter for iPhone,1,0,sallydarr,1245435063489224704,False,,en,April
@tksjuicypolls @prettybasic taylor i love you,45,2020-04-01 18:12:32,Twitter Web App,1,0,sallydarr,1245413756974370817,False,,en,April
i don't want to do homework!!!!!! i want to watch movies!!!!!,61,2020-04-01 17:19:07,Twitter Web App,34,3,sallydarr,1245400311704977416,False,,en,April
jablinksi games is the second coming of christ,70,2020-04-01 17:08:32,Twitter for iPhone,10,0,sallydarr,1245397650406551558,False,https://t.co/K6AnNXu1T9,en,April
coming home to the tub 💫,48,2020-04-01 17:08:31,Twitter for iPhone,21,2,sallydarr,1245397646338068480,False,https://t.co/EJ19u6ipVM,en,April
@l1kehoney yes! it’s the song Amy!,34,2020-03-31 18:46:50,Twitter for iPhone,0,0,sallydarr,1245059999656816640,False,,en,March
@paigemrw it’s an honor,23,2020-03-31 18:12:28,Twitter for iPhone,2,0,sallydarr,1245051350741929987,False,,en,March
@win_so_low we both did/do film at Tulane roll wave,51,2020-03-31 17:38:12,Twitter for iPhone,0,0,sallydarr,1245042726879539200,False,,en,March
@ayyshelbyyy I fell asleep to it last night 😭😭😭,47,2020-03-31 16:54:10,Twitter for iPhone,2,0,sallydarr,1245031645071257601,False,,en,March
@spicyboyivy also furries,25,2020-03-31 16:53:31,Twitter for iPhone,17,0,sallydarr,1245031482722304000,False,,en,March
the film world on tiktok is the niche that convinces people tiktok isn’t dumb,101,2020-03-31 16:33:52,Twitter for iPhone,19,1,sallydarr,1245026536442429440,False,https://t.co/y22dFzir6j,en,March
our ice machine is broken and so am i,61,2020-03-31 16:33:51,Twitter for iPhone,50,6,sallydarr,1245026531073810432,False,https://t.co/tcD06KtmoG,en,March
"“I know South Korea better than anybody.” - Trump, an American",62,2020-03-30 22:19:43,Twitter for iPhone,11,0,sallydarr,1244751183325126657,False,,en,March
@hanmoreau do it if other social medias feel stale your world will open up 💫,76,2020-03-30 21:10:14,Twitter for iPhone,1,0,sallydarr,1244733698584580096,False,,en,March
dreaming about an m&amp;m double doozie from the great american cookie company,78,2020-03-30 14:07:35,Twitter for iPhone,8,1,sallydarr,1244627336189878281,False,,en,March
you can’t say “you wish you were never born” then celebrate your birthday for an entire month pick a lane jessica,113,2020-03-30 14:01:24,Twitter for iPhone,15,0,sallydarr,1244625779654352898,False,,en,March
"had a dream last night where your apple watch/fitbit could tell you if you were infected with covid-19. It also told you insane stuff like how much blood was in your body, how full your bladder was, and if you were actually hungry or if you’re just a guttonous piece of shit",274,2020-03-30 13:55:07,Twitter for iPhone,27,1,sallydarr,1244624199643213826,False,,en,March
drive-in movie theatres are pressed as hell rn,46,2020-03-29 23:44:48,Twitter for iPhone,14,0,sallydarr,1244410207222071297,False,,en,March
I alternate between these two day dreams pick what you wish you were doing rn,77,2020-03-29 22:46:38,Twitter for iPhone,1,0,sallydarr,1244395572582330374,False,,en,March
if she doesn't know what share other cancel means she's new to tiktok bro,73,2020-03-29 22:12:06,Twitter Web App,11,1,sallydarr,1244386880369692674,False,,en,March
“the thing with an easy sell is that it’s an easy sell”,55,2020-03-29 20:26:45,Twitter for iPhone,3,0,sallydarr,1244360366441848839,False,,en,March
hey guys emma was good i guess but i've never liked jane austen books so take that as you will,94,2020-03-29 18:07:55,Twitter Web App,6,0,sallydarr,1244325427944009730,False,,en,March
"my favorite thing about being on set is that there’s always really stinky cauliflower at crafty, and everyone hates it, but every set continues to buy it, as is tradition",170,2020-03-29 17:07:47,Twitter for iPhone,5,0,sallydarr,1244310295918583808,False,,en,March
i know suicide squad is bad but i've never seen it and i want to be able to effectively bitch about it with y'all i feel left out,129,2020-03-29 16:34:43,Twitter Web App,17,0,sallydarr,1244301975421956097,False,,en,March
@grandpa Runescape,18,2020-03-29 13:16:20,Twitter for iPhone,5,0,sallydarr,1244252051707699209,False,,en,March
@IkeSpeaks it would be an honor i'm trying to infiltrate your life in any way possible,86,2020-03-29 02:11:58,Twitter Web App,2,0,sallydarr,1244084855471779840,False,,en,March
time to finally do something in that adult coloring book you posted on your story 3 years ago jessica,101,2020-03-29 00:28:54,Twitter Web App,15,1,sallydarr,1244058919095459840,False,,en,March
"the only calming thing about the news is seeing the inside of reporters' homes. one day they have a bookcase that's a total mess, the next day it's perfectly organized.",168,2020-03-28 23:06:02,Twitter Web App,16,0,sallydarr,1244038065858936837,False,,en,March
"corona ➡️ raccoon 
@dylanfcozart maybe you could do something with this there’s an extra c but",94,2020-03-28 22:57:31,Twitter for iPhone,3,0,sallydarr,1244035923865722887,False,,en,March
if you don't understand this reference,62,2020-03-28 15:10:58,Twitter Web App,1,0,sallydarr,1243918510650245120,False,https://t.co/KSVpThKcuM,en,March
um yeah i think we ALL are happy,56,2020-03-28 15:10:23,Twitter Web App,33,1,sallydarr,1243918364621385728,False,https://t.co/8LoeydUaqM,en,March
"omfg to make matters worse, tiktokers that do this liked my video ranting about this. I hate everything. People are oblivious. Imagine if they did stand up, and just said “this joke isn’t mine. I just liked it, so I‘m going to repeat it.”",262,2020-03-27 19:16:50,Twitter for iPhone,20,0,sallydarr,1243617998776270848,False,https://t.co/0Yi4bLyKMs,en,March
@seanletweet yes,16,2020-03-27 17:35:21,Twitter for iPhone,1,0,sallydarr,1243592458656714754,False,,en,March
@dylanfcozart Yes!! So nice to find like-minded people. Everyone else will be lost after tiktok ends.,101,2020-03-27 16:59:39,Twitter for iPhone,1,0,sallydarr,1243583474881171457,False,,en,March
"If you love New Orleans, you’ll start crying too. Love you Hoda 🥺🥰",90,2020-03-27 16:50:50,Twitter for iPhone,8,0,sallydarr,1243581254894845954,False,https://t.co/F6GPO3D3wl,en,March
@dylanfcozart yes!!!! I do this too. I’m so over people growing super fast because they hand pick the best jokes.,113,2020-03-27 16:25:33,Twitter for iPhone,2,0,sallydarr,1243574893255495680,False,,en,March
Yes I’m bitter but I’m also shocked that people out there are fans of tiktokers that are so clearly not creative,112,2020-03-27 15:15:04,Twitter for iPhone,14,0,sallydarr,1243557153056657419,False,,en,March
"can someone please tell me why people follow tiktokers that click on a sound, see the most popular joke made with that sound, and then just copy it??? like WHY do you follow someone that can’t come up with their own ideas? their entire page is just copy and paste.",264,2020-03-27 15:13:33,Twitter for iPhone,33,1,sallydarr,1243556773795069958,False,,en,March
@seanletweet Combination of wanting students home and not in tight living situations but also getting rid of liability they don’t want.,135,2020-03-27 15:06:33,Twitter for iPhone,1,0,sallydarr,1243555010526535685,False,,en,March
everyone better retweet this that includes you mom,74,2020-03-27 05:22:50,Twitter for iPhone,16,0,sallydarr,1243408114134609926,False,https://t.co/HxcLNYfuwk,en,March
@behrensgracee omg stop it I love you this is so nice the internet is wild,74,2020-03-27 05:11:48,Twitter for iPhone,3,0,sallydarr,1243405337111040002,False,,en,March
@behrensgracee 🥺🥺🥺,18,2020-03-27 05:10:32,Twitter for iPhone,4,0,sallydarr,1243405019702898688,False,,en,March
my heart 🥺 thank you this is so kind,60,2020-03-26 23:11:22,Twitter for iPhone,17,0,sallydarr,1243314633471143938,False,https://t.co/gZHyR0jesQ,en,March
new video,33,2020-03-26 20:45:13,Twitter Web App,7,1,sallydarr,1243277853111783447,False,https://t.co/HVI2dmqfZa,en,March
"Zoom University, Week One",49,2020-03-26 01:56:36,Twitter for iPhone,15,0,sallydarr,1242993824240205827,False,https://t.co/fDcItcD4li,en,March
@ayyshelbyyy omfg you're right that is insane how did it morph into that,72,2020-03-26 00:33:39,Twitter Web App,1,0,sallydarr,1242972949218562050,False,,en,March
Chattanooga GPS/Mccallie/Baylor people: Do you remember what DAOW meant? Why did we say that for the Baylor/Mccallie game???,124,2020-03-26 00:22:12,Twitter Web App,6,0,sallydarr,1242970069451317253,False,,en,March
@win_so_low @TomHolland1996,51,2020-03-25 21:24:11,Twitter for iPhone,6,1,sallydarr,1242925272070074370,False,https://t.co/CZV1SFsx9U,en,March
"oh, you're attracted to @TomHolland1996? well then you're also attracted to me because i look exactly like him.",111,2020-03-25 21:11:21,Twitter Web App,20,2,sallydarr,1242922038903406594,False,,en,March
waiting for trump to go golfing and justify it,46,2020-03-25 20:36:21,Twitter for iPhone,7,0,sallydarr,1242913233918480387,False,,en,March
new orleans I love you,22,2020-03-25 18:34:58,Twitter for iPhone,6,0,sallydarr,1242882684461907974,False,,en,March
"The Avett Brothers
New Madrid 
Fall Out Boy
The 1975
George Strait even though he’s not a band idc 
Credence Clearwater so y’all know I’m not like other girls 

@ayyshelbyyy @dylanfcozart @hautexharry @alllihoff @zo3mann @ecarmichael19",259,2020-03-25 16:25:56,Twitter for iPhone,4,0,sallydarr,1242850211623571458,False,https://t.co/xmqkLvbCqI,en,March
@ayyshelbyyy restaurant,23,2020-03-25 16:00:59,Twitter for iPhone,2,0,sallydarr,1242843936147812352,False,,en,March
until tomorrow? y’all can still keep your days separate? must be nice!,70,2020-03-25 15:13:23,Twitter for iPhone,34,4,sallydarr,1242831956917747715,False,,en,March
unfollow influencers that aren’t social distancing because they are clearly a bad influence,91,2020-03-25 13:22:47,Twitter for iPhone,20,0,sallydarr,1242804122522398725,False,,en,March
i have to watch tv for homework and that's even a struggle because iT's NoT mY fAvOrItE KiNd oF sHoW,100,2020-03-25 04:03:08,Twitter Web App,10,0,sallydarr,1242663281313099776,False,,en,March
@clowneydowney @jackadraper @guptaspeaking @chrisfromonline @legitpat @_xowie that movie!!!!,92,2020-03-24 23:29:28,Twitter for iPhone,1,0,sallydarr,1242594410338156554,False,,en,March
"i'm andrew neiman in whiplash. tiktok is terrence fletcher saying, ""not quite my tempo.""",88,2020-03-24 21:55:40,Twitter Web App,18,1,sallydarr,1242570807194406912,False,,en,March
"nominated by @jackadraper to post a gif of my favorite movie.
I nominate @guptaspeaking @chrisfromonline @legitpat  @_xowie @clowneydowney",162,2020-03-24 21:18:57,Twitter Web App,7,0,sallydarr,1242561563300675585,False,https://t.co/sKuolSsenQ,en,March
I made a poll for close friends on insta asking if they hated my video and no one answered yes or no like guys just say no I know you’re thinking it,148,2020-03-24 15:44:45,Twitter for iPhone,10,0,sallydarr,1242477459414700032,False,,en,March
I make videos and I like them and then I get secondhand embarrassment because I hate them so much like why the fuck do I post them but the good news is that I never have to see anyone ever again,194,2020-03-24 15:42:11,Twitter for iPhone,25,1,sallydarr,1242476816679477250,False,,en,March
first day of school today baby I am dreading it!!!!,51,2020-03-24 15:39:41,Twitter for iPhone,11,0,sallydarr,1242476186795683840,False,,en,March
@bryce_yelton **still**,23,2020-03-24 06:59:33,Twitter for iPhone,1,0,sallydarr,1242345288821551104,False,,en,March
this account is giving me whiplash so many plot lines buried deep inside my memory,106,2020-03-24 06:09:08,Twitter for iPhone,8,0,sallydarr,1242332602134126592,False,https://t.co/xISpUejNRn,en,March
@emmkick 🥺🥺🥺 “Not like other girls”,35,2020-03-24 05:02:53,Twitter for iPhone,0,0,sallydarr,1242315928068673536,False,,en,March
thinking about ruthie from @BoJackHorseman and celebrating with daytime fireworks @TheSlowMoGuys,120,2020-03-24 04:59:12,Twitter for iPhone,8,1,sallydarr,1242315002666680320,False,https://t.co/nnhyNdZRN6,en,March
homework? with this quarantine depression?,42,2020-03-24 03:24:10,Twitter for iPhone,23,1,sallydarr,1242291087043067905,False,,en,March
fuck my car is in San Diego what,32,2020-03-23 18:08:32,Twitter for iPhone,7,0,sallydarr,1242151257776799745,False,,en,March
after this is over I will drive to New Orleans and drink for a week straight,76,2020-03-23 18:08:04,Twitter for iPhone,23,0,sallydarr,1242151140050993152,False,,en,March
@JuddApatow Josie and the Pussycats,59,2020-03-23 00:49:57,Twitter for iPhone,0,0,sallydarr,1241889890599665665,False,https://t.co/5jZkUNvzDY,en,March
