Unnamed: 0,Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
21640,"En todo el estado, alrededor del 35 por ciento de nuestras camas totales en la UCI ahora están ocupadas por pacientes con COVID y alrededor del 24 por ciento de nuestras ventilaciones totales están ocupadas por pacientes con COVID.",231,2020-03-31 20:25:55,Twitter Web App,6,2,GovPritzker,1.2450849347060165e+18,1.0848175233784544e+18,1.0848175233784544e+18,False,,en,March,Q1,"['en', 'todo', 'el', 'estado', 'alrededor', 'del', '35', 'por', 'ciento', 'de', 'nuestras', 'camas', 'totales', 'en', 'la', 'uci', 'ahora', 'están', 'ocupadas', 'por', 'pacientes', 'con', 'covid', 'alrededor', 'del', '24', 'por', 'ciento', 'de', 'nuestras', 'ventilaciones', 'totales', 'están', 'ocupadas', 'por', 'pacientes', 'con', 'covid']"
9764,"COVID-19 is shining a bright light on longstanding inequalities in health care. Yesterday, our Department of Health and Human Services launched a radio and video campaign to share important messages about COVID-19 to historically marginalized populations.",255,2020-05-28 18:04:14,Twitter Web App,19,9,NC_Governor,1.266067776558465e+18,8.137922504970281e+17,8.137922504970281e+17,False,,en,May,Q2,"['covid19', 'shining', 'bright', 'light', 'longstanding', 'inequalities', 'health', 'care', 'yesterday', 'department', 'health', 'human', 'services', 'launched', 'radio', 'video', 'campaign', 'share', 'important', 'messages', 'covid19', 'historically', 'marginalized', 'populations']"
3025,"Q: Any updates on WA schools? I am a high school senior and I am worried about graduation and other events and I just want to prepare. Thank you for your hard work and great leadership!#AskGovInslee
- @SydneeAdams_

A:",242,2020-04-02 19:27:33,Twitter VIT App for iOS,73,16,GovInslee,1.2457950195894313e+18,1077214808.0,1077214808.0,False,https://t.co/kr3vwkHVNx,en,April,Q2,"['q', 'updates', 'wa', 'schools', 'high', 'school', 'senior', 'worried', 'graduation', 'events', 'prepare', 'thank', 'hard', 'work', 'great', 'leadership#askgovinslee', '@sydneeadams_a']"
43417,Great lineup on @FoxNews tonight with @JesseBWatters @JudgeJeanine and &amp; @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!,170,2020-02-09 0:07,Twitter for iPhone,52580,11396,realDonaldTrump,1.23e+18,,,False,,en,February,Q1,"['great', 'lineup', '@foxnews', 'tonight', '@jessebwatters', '@judgejeanine', '@greggutfeld', 'starts', '800', 'discussing', 'explaining', 'impeachment', 'hoax']"
9216,Save the date! The 2020 Governor’s Summit on Innovative Education will now take place virtually on July 21. Registration information coming soon!,169,2020-06-19 19:54:36,Twitter Web App,37,17,DougBurgum,1.2740680839640228e+18,,518700708.0,False,https://t.co/b4KzBMpwxM,en,June,Q2,"['save', 'date', '2020', 'governors', 'summit', 'innovative', 'education', 'take', 'place', 'virtually', 'july', '21', 'registration', 'information', 'coming', 'soon']"
16136,"Earlier this week, we answered the call of Missouri businesses concerned about their long-term viability.

@SBAgov will offer targeted, low-interest disaster recovery loans for Missouri small businesses that have been severely impacted by economic disruptions related to COVID-19.",280,2020-03-20 18:32:05,Twitter Web App,22,9,GovParsonMO,1.2410700212474716e+18,1.0036723207818076e+18,1.0036723207818076e+18,False,,en,March,Q1,"['earlier', 'week', 'answered', 'call', 'missouri', 'businesses', 'concerned', 'longterm', 'viability@sbagov', 'offer', 'targeted', 'lowinterest', 'disaster', 'recovery', 'loans', 'missouri', 'businesses', 'severely', 'impacted', 'economic', 'disruptions', 'related', 'covid19']"
18889,"Gov. Beshear Announces $500,000 in Grants Available for Qualifying Counties for Debris Disposal after Flooding: PRIDE funds will go toward environmentally responsible disposal -",225,2020-02-18 22:09:16,Twitter Web App,78,25,GovAndyBeshear,1.2298906542910792e+18,,1.1925498228652974e+18,False,https://t.co/aRJZUSD8iM,en,February,Q1,"['gov', 'beshear', 'announces', '500000', 'grants', 'available', 'qualifying', 'counties', 'debris', 'disposal', 'flooding', 'pride', 'funds', 'toward', 'environmentally', 'responsible', 'disposal']"
10058,"Defeating this virus is going to take compassion and neighbors looking out for one another. 

Volunteer to deliver foods and essential goods to high-risk individuals in your community or request services for yourself or a loved one here:",285,2020-04-18 15:28:03,Twitter Media Studio,485,156,NC_Governor,1.2515329559457546e+18,,8.137922504970281e+17,False,https://t.co/Q9ibhV3VKb,en,April,Q2,"['defeating', 'virus', 'take', 'compassion', 'neighbors', 'looking', 'another', 'volunteer', 'deliver', 'foods', 'essential', 'goods', 'highrisk', 'individuals', 'community', 'request', 'services', 'loved']"
17263,"Our state watched George Floyd’s humanity get erased. Our feelings of anger, anguish, and disillusionment are justified.",120,2020-05-28 01:46:12,Twitter for iPhone,11217,1593,GovTimWalz,1.265821645945688e+18,,1.0646035409565656e+18,False,,en,May,Q2,"['state', 'watched', 'george', 'floyds', 'humanity', 'erased', 'feelings', 'anger', 'anguish', 'disillusionment', 'justified']"
19152,Don't forget to tune in at 2 p.m. CST for my daily press briefing to hear updates on COVID-19 in Kansas. Watch it live on Facebook at .,158,2020-04-29 17:40:20,Twitter Web App,41,18,GovLauraKelly,1.2555525137109197e+18,,1.0400588939075132e+18,False,https://t.co/ul1Motem2v,en,April,Q2,"['forget', 'tune', '2', 'cst', 'daily', 'press', 'briefing', 'hear', 'updates', 'covid19', 'kansas', 'watch', 'live', 'facebook']"
24847,Tonight I was on @CNNSitRoom discussing our efforts to ensure that #Connecticut's hospitals and healthcare workers have the tools they need to provide adequate care to patients. These hospital workers and all of their support staff are to be commended for their service.,294,2020-03-18 00:08:37,Twitter Media Studio,208,44,govnedlamont,1.240067550123307e+18,,1.0762939037232332e+18,False,https://t.co/cao88B9RjR,en,March,Q1,"['tonight', '@cnnsitroom', 'discussing', 'efforts', 'ensure', '#connecticuts', 'hospitals', 'healthcare', 'workers', 'tools', 'provide', 'adequate', 'care', 'patients', 'hospital', 'workers', 'support', 'staff', 'commended', 'service']"
27868,"Arizona’s universities are stepping up to help protect public health. Thank you, @uarizona! And thank you Tucson-native @SavannahGuthrie for highlighting these efforts! #AZTogether @UArizonaPres #COVID19",227,2020-05-05 17:53:15,Twitter Media Studio,66,17,dougducey,1.257730090370138e+18,,20217019.0,False,https://t.co/0lL3VAVPMB,en,May,Q2,"['arizonas', 'universities', 'stepping', 'help', 'protect', 'public', 'health', 'thank', '@uarizona', 'thank', 'tucsonnative', '@savannahguthrie', 'highlighting', 'efforts', '#aztogether', '@uarizonapres', '#covid19']"
30865,"President Trump has failed to listen to science and we have all suffered because of it.

Let's be serious and prioritize our health over the bank accounts of billionaires and large corporations.",218,2020-04-21 12:01:00,TweetDeck,7183,1432,SenSanders,1.2525680120469957e+18,,29442313.0,False,https://t.co/5sbBXTCvb8,en,April,Q2,"['president', 'trump', 'failed', 'listen', 'science', 'suffered', 'itlets', 'serious', 'prioritize', 'health', 'bank', 'accounts', 'billionaires', 'large', 'corporations']"
23202,Honored to participate in the annual Savannah Hockey Classic where @UGAHockey and @GTHockey will battle it out for the Thrasher Cup. Awesome crowd for this great event! #gapol #GoDawgs,208,2020-01-19 03:11:28,Twitter for iPhone,223,28,BrianKempGA,1.2187326819508347e+18,,47437206.0,False,https://t.co/AOuvGD8z0l,en,January,Q1,"['honored', 'participate', 'annual', 'savannah', 'hockey', 'classic', '@ugahockey', '@gthockey', 'battle', 'thrasher', 'cup', 'awesome', 'crowd', 'great', 'event', '#gapol', '#godawgs']"
7661,"Frances and I personally send our gratitude to the essential employees who are keeping Pennsylvania running.
 
Your sacrifices and hard work do not go unnoticed. Thank you.",196,2020-04-27 14:00:00,TweetDeck,761,113,GovernorTomWolf,1.2547722863321416e+18,,2978837542.0,False,https://t.co/ka7QFHfxaZ,en,April,Q2,"['frances', 'personally', 'send', 'gratitude', 'essential', 'employees', 'keeping', 'pennsylvania', 'running', 'sacrifices', 'hard', 'work', 'unnoticed', 'thank']"
24039,"We're letting school districts know that they can begin holding in-person graduation ceremonies beginning July 6, following certain health and safety protocols.

I'll have more details during my 4PM news briefing today. Tune in!",228,2020-06-03 19:25:14,Twitter Web App,534,111,govnedlamont,1.2682624850411397e+18,,1.0762939037232332e+18,False,,en,June,Q2,"['letting', 'school', 'districts', 'begin', 'holding', 'inperson', 'graduation', 'ceremonies', 'beginning', 'july', '6', 'following', 'certain', 'health', 'safety', 'protocolsill', 'details', '4pm', 'news', 'briefing', 'tune']"
36414,The Toronto Board of Health has unanimously approved our motion to recognize anti-Black racism as a public health crisis in our city.,159,2020-06-08 16:59:42,Twitter Web App,225,89,joe_cressy,1.2700377988469596e+18,,416025003.0,False,https://t.co/yyaQg7PIqR,en,June,Q2,"['toronto', 'board', 'health', 'unanimously', 'approved', 'motion', 'recognize', 'antiblack', 'racism', 'public', 'health', 'crisis', 'city']"
27459,"Starting today, the Arizona Department of Liquor Licenses and Control shall cease issuing special event licenses for the period between June 29, 2020 and July 27, 2020. 5/",171,2020-06-29 22:43:42,Twitter Web App,298,106,dougducey,1.2777345174579446e+18,20217019.0,20217019.0,False,,en,June,Q2,"['starting', 'arizona', 'department', 'liquor', 'licenses', 'control', 'shall', 'cease', 'issuing', 'special', 'event', 'licenses', 'period', 'june', '29', '2020', 'july', '27', '2020', '5']"
19827,I have used data to drive decisions since the state’s first case of #COVID19 in early March and will continue to do so as the state continues a sector-by-sector reset. The state will move to reopen while continuing to monitor and respond to these four guiding principles:,271,2020-06-11 17:20:36,Twitter Web App,12,2,GovHolcomb,1.271130224189735e+18,4919082864.0,4919082864.0,False,,en,June,Q2,"['used', 'data', 'drive', 'decisions', 'states', 'case', '#covid19', 'early', 'march', 'continue', 'state', 'continues', 'sectorbysector', 'reset', 'state', 'move', 'reopen', 'continuing', 'monitor', 'respond', 'four', 'guiding', 'principles']"
1985,It’s Asian and Pacific American Heritage Month! This month we recognize and celebrate the diverse cultures of Asian and Pacific Americans and their many contributions to our state and country! #APAHM,225,2020-05-19 15:27:08,Twitter Web App,194,35,GovEvers,1.262766750103294e+18,,234896532.0,False,https://t.co/vl1b8WjY8b,en,May,Q2,"['asian', 'pacific', 'american', 'heritage', 'month', 'month', 'recognize', 'celebrate', 'diverse', 'cultures', 'asian', 'pacific', 'americans', 'contributions', 'state', 'country', '#apahm']"
9371,Donations of personal protective equipment also are being accepted to ensure health care workers and first responders are protected as they respond to COVID-19. Commercially-produced supplies can be dropped off at NDDOT district locations. Details:,272,2020-04-03 00:14:23,Twitter Web App,14,5,DougBurgum,1.2458672061953106e+18,518700708.0,518700708.0,False,https://t.co/76N3r7CTrf,en,April,Q2,"['donations', 'personal', 'protective', 'equipment', 'accepted', 'ensure', 'health', 'care', 'workers', 'responders', 'protected', 'respond', 'covid19', 'commerciallyproduced', 'supplies', 'dropped', 'nddot', 'district', 'locations', 'details']"
42408,Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90 but looks 39 to me. She is going strong!,114,2020-04-22 11:03,Twitter for iPhone,96595,13131,realDonaldTrump,1.25e+18,,,False,,en,April,Q2,"['happy', 'birthday', 'great', 'cindy', 'adams', 'new', 'york', 'post', 'cindy', '90', 'looks', '39', 'strong']"
29598,"@jonfavs (The merit of the political strategy of the Dem fight is a different question - we should force the GOP to publicly defend their indefensible positions more and in real time, imo.)",189,2020-03-14 19:12:33,Twitter for iPhone,2493,236,aoc,1.2389058789900165e+18,138203134.0,138203134.0,False,,en,March,Q1,"['@jonfavs', 'merit', 'political', 'strategy', 'dem', 'fight', 'different', 'question', 'force', 'gop', 'publicly', 'defend', 'indefensible', 'positions', 'real', 'imo']"
22875,Wishing you a #HappyValentineDay on this #AlohaFriday,77,2020-02-14 19:06:25,Twitter Web App,15,4,GovHawaii,1.2283950846866186e+18,,2916915026.0,False,https://t.co/jXKsBFA7zA,en,February,Q1,"['wishing', '#happyvalentineday', '#alohafriday']"
28692,"Because of these proactive measures, Arizona is able to conduct rapid turnaround on testing and quickly provide treatment and services to anyone diagnosed with #COVID19. We will continue to share information in a timely and transparent manner, as we learn of it. 3/5",266,2020-03-07 16:06:31,Twitter Web App,16,4,dougducey,1.236322346597679e+18,20217019.0,20217019.0,False,,en,March,Q1,"['proactive', 'measures', 'arizona', 'able', 'conduct', 'rapid', 'turnaround', 'testing', 'quickly', 'provide', 'treatment', 'services', 'anyone', 'diagnosed', '#covid19', 'continue', 'share', 'information', 'timely', 'transparent', 'manner', 'learn', '35']"
41336,"For more information on this virtual meeting with world leaders and international organizations, focused on addressing economic challenges and sustainability, click here:",194,2020-05-28 13:02,Twitter for iPhone,294,60,JustinTrudeau,1.27e+18,,,False,https://t.co/PiBRRstV7l,en,May,Q2,"['information', 'virtual', 'meeting', 'world', 'leaders', 'international', 'organizations', 'focused', 'addressing', 'economic', 'challenges', 'sustainability', 'click']"
7531,"Domestic violence help is available. Call the @ndvh hotline at 1-800-799-7233, text LOVEIS to 22522, or log on to chat at .",171,2020-05-22 16:30:00,TweetDeck,73,36,GovernorTomWolf,1.2638697315027968e+18,,2978837542.0,False,https://t.co/KhIhLjIEyv,en,May,Q2,"['domestic', 'violence', 'help', 'available', 'call', '@ndvh', 'hotline', '18007997233', 'text', 'loveis', '22522', 'log', 'chat']"
33974,"NEW: We will allow elective surgeries to resume in Westchester County and Suffolk County, including at Ambulatory Surgery Centers.",130,2020-05-16 15:44:00,Twitter Web App,3685,377,NYGovCuomo,1.2616838279503913e+18,,232268199.0,False,,en,May,Q2,"['new', 'allow', 'elective', 'surgeries', 'resume', 'westchester', 'county', 'suffolk', 'county', 'ambulatory', 'surgery', 'centers']"
24427,"🏀🗑️Basketball legend Ray Allen has a message for Connecticut:

The best way to stop the spread of COVID-19 is to #StaySafeStayHome.

""I know these are difficult times, but tough times don't last – tough people do.""",238,2020-04-17 22:18:53,Twitter Media Studio,529,119,govnedlamont,1.2512739579589222e+18,,1.0762939037232332e+18,False,https://t.co/0QPHqUMvCJ,en,April,Q2,"['basketball', 'legend', 'ray', 'allen', 'message', 'connecticutthe', 'best', 'stop', 'spread', 'covid19', '#staysafestayhomei', 'difficult', 'times', 'tough', 'times', 'tough', 'people']"
1433,"The @uscensusbureau is hiring. Here's what you need to know.

👶 Must be 18+
🕖 30-40 hrs/week
💵 $22-$27 hourly rate

Learn more and apply today: 

#GetCountedDC",206,2020-01-31 23:16:08,Twitter Web App,43,39,MayorBowser,1.2233844978335662e+18,,976542720.0,False,https://t.co/e1Bs4WvQsn,en,January,Q1,"['@uscensusbureau', 'hiring', 'heres', '18', '3040', 'hrsweek', '2227', 'hourly', 'ratelearn', 'apply', '#getcounteddc']"
20778,"I was glad to join Sen. @AndyManar to tour the Boys and Girls Club of Decatur. They've been working to ensure children have access to everything from meals to masks, virtual college fair resources to at-home activities. Thank you for your commitment to our youngest Illinoisans.",302,2020-06-10 01:05:20,Twitter for iPhone,210,30,GovPritzker,1.2705224027458273e+18,,1.0848175233784544e+18,False,https://t.co/qiNM9wsokt,en,June,Q2,"['glad', 'join', 'sen', '@andymanar', 'tour', 'boys', 'girls', 'club', 'decatur', 'theyve', 'working', 'ensure', 'children', 'access', 'meals', 'masks', 'virtual', 'college', 'fair', 'resources', 'athome', 'activities', 'thank', 'commitment', 'youngest', 'illinoisans']"
14229,WATCH: Gov. Ricketts and Douglas County Health Department provide a #COVID19 update:,108,2020-03-07 17:39:40,Twitter for iPhone,6,2,GovRicketts,1.2363457877534024e+18,,2891165960.0,False,https://t.co/QjYJWjST2D,en,March,Q1,"['watch', 'gov', 'ricketts', 'douglas', 'county', 'health', 'department', 'provide', '#covid19', 'update']"
27676,"We also continue to expand testing throughout our prisons, including making available antibody tests for all correctional officers. And @AZNationalGuard continues to coordinate with tribal leaders throughout AZ to supply the necessary PPE, medical supplies, food, water &amp; more. 3/",284,2020-05-28 21:53:55,Twitter Web App,11,4,dougducey,1.2661255770790257e+18,20217019.0,20217019.0,False,,en,May,Q2,"['continue', 'expand', 'testing', 'throughout', 'prisons', 'making', 'available', 'antibody', 'tests', 'correctional', 'officers', '@aznationalguard', 'continues', 'coordinate', 'tribal', 'leaders', 'throughout', 'az', 'supply', 'necessary', 'ppe', 'medical', 'supplies', 'food', 'water', '3']"
14645,"As we continue to do everything possible to protect Montanans from the spread of this virus, making sure children and families in our state don’t go hungry is a crucial priority.",202,2020-04-05 21:33:26,Twitter for iPhone,160,36,GovernorBullock,1.2469138636284232e+18,,111721601.0,False,https://t.co/DGNkk7c3CG,en,April,Q2,"['continue', 'possible', 'protect', 'montanans', 'spread', 'virus', 'making', 'children', 'families', 'state', 'hungry', 'crucial', 'priority']"
25491,"@LtGovofCO @McCluskieforCO @KerryDonovanSD5 Thanks to reinsurance, health care rates on the individual market are going down by an average of 20%! And the savings are greatest in the Eastern Plains, Southern Colorado, and the Western Slope!",240,2020-01-09 18:52:32,Twitter Web App,9,1,GovofCO,1.2153456279466107e+18,7.283442736203448e+17,7.283442736203448e+17,False,,en,January,Q1,"['@ltgovofco', '@mccluskieforco', '@kerrydonovansd5', 'thanks', 'reinsurance', 'health', 'care', 'rates', 'individual', 'market', 'average', '20', 'savings', 'greatest', 'eastern', 'plains', 'southern', 'colorado', 'western', 'slope']"
44659,Designating $38.1 million to @MaineDOT1 from @USDOT to replace SEVEN bridges and improve FIVE locations in Kennebec Oxford Penobscot and Somerset Counties. Very important for keeping our bridges safe and people moving in the Great State of Maine!,246,2020-06-18 22:19,Twitter for iPhone,41019,9347,realDonaldTrump,1.27e+18,,,False,,en,June,Q2,"['designating', '381', 'million', '@mainedot1', '@usdot', 'replace', 'seven', 'bridges', 'improve', 'five', 'locations', 'kennebec', 'oxford', 'penobscot', 'somerset', 'counties', 'important', 'keeping', 'bridges', 'safe', 'people', 'moving', 'great', 'state', 'maine']"
24212,ICYMI: Watch this morning's roundtable discussion of the Reopen Connecticut Advisory Group's business committee,135,2020-05-14 16:58:50,Twitter Web App,11,4,govnedlamont,1.2609778851181814e+18,,1.0762939037232332e+18,False,https://t.co/cpMbTdIAK6,en,May,Q2,"['icymi', 'watch', 'mornings', 'roundtable', 'discussion', 'reopen', 'connecticut', 'advisory', 'groups', 'business', 'committee']"
19179,Don't forget to tune in at 2 p.m. CST for my daily press briefing to hear updates on COVID-19 in Kansas. Watch it live on my Facebook at .,161,2020-04-17 15:03:29,Twitter Web App,67,18,GovLauraKelly,1.251164384723792e+18,,1.0400588939075132e+18,False,https://t.co/yp40cnIdwR,en,April,Q2,"['forget', 'tune', '2', 'cst', 'daily', 'press', 'briefing', 'hear', 'updates', 'covid19', 'kansas', 'watch', 'live', 'facebook']"
10910,"The terrible reality is that the COVID-19 pandemic will get worse before it gets better.

It is critical that New Mexicans minimize person-to-person contact and STAY HOME – it is the ONLY way to slow the spread of COVID-19. It is the only way to save lives.

#StayHomeSaveLives",301,2020-04-02 23:00:14,Twitter Web App,253,75,GovMLG,1.2458485455228805e+18,,1.0700837068224388e+18,False,https://t.co/iVEP7tRM02,en,April,Q2,"['terrible', 'reality', 'covid19', 'pandemic', 'worse', 'gets', 'betterit', 'critical', 'new', 'mexicans', 'minimize', 'persontoperson', 'contact', 'stay', 'home', 'slow', 'spread', 'covid19', 'save', 'lives#stayhomesavelives']"
43950,The men and women of the National Guard have been doing a great job fighting the CoronaVirus. This week I will extend their Title 32 orders through mid-August so they can continue to help States succeed in their response and recovery efforts.,242,2020-05-28 16:20,Twitter for iPhone,96160,19456,realDonaldTrump,1.27e+18,,,False,,en,May,Q2,"['men', 'women', 'national', 'guard', 'great', 'job', 'fighting', 'coronavirus', 'week', 'extend', 'title', '32', 'orders', 'midaugust', 'continue', 'help', 'states', 'succeed', 'response', 'recovery', 'efforts']"
19839,".@FLJanetHolcomb and I were heartbroken to hear of the passing of a great community leader Christel DeHaan, and we are keeping her family in our thoughts. Christel was a world renown humanitarian, rooted in her expertise in business and expressed through immense compassion. 1/3",278,2020-06-06 15:59:01,Twitter for iPhone,76,6,GovHolcomb,1.2692977515500175e+18,,4919082864.0,False,,en,June,Q2,"['@fljanetholcomb', 'heartbroken', 'hear', 'passing', 'great', 'community', 'leader', 'christel', 'dehaan', 'keeping', 'family', 'thoughts', 'christel', 'world', 'renown', 'humanitarian', 'rooted', 'expertise', 'business', 'expressed', 'immense', 'compassion', '13']"
34072,"What New Yorkers are doing is working.

We have flattened the curve. We have lowered the infection rate.

We must stay the course.

""If you’re going through hell, keep going.""",175,2020-05-07 16:48:54,Twitter Web App,17443,2285,NYGovCuomo,1.2584386699349647e+18,,232268199.0,False,,en,May,Q2,"['new', 'yorkers', 'workingwe', 'flattened', 'curve', 'lowered', 'infection', 'ratewe', 'stay', 'courseif', 'hell']"
2794,"WATCH: Today I’m talking about our plan to restart elective medical procedures with @myWSNA Executive Director Sally Watkins and @MultiCareHealth President Bill Robertson.

Tune in at 2:30 PM:",240,2020-05-18 20:03:04,Twitter Web App,194,49,GovInslee,1.262473802996265e+18,,1077214808.0,False,https://t.co/N4OfA8LnGR,en,May,Q2,"['watch', 'talking', 'plan', 'restart', 'elective', 'medical', 'procedures', '@mywsna', 'executive', 'director', 'sally', 'watkins', '@multicarehealth', 'president', 'bill', 'robertsontune', '230']"
18098,Gov. Andy Beshear's statement on the current fight against #COVID19 and the rising numbers across the U.S.,130,2020-06-28 18:22:31,Twitter Web App,202,47,GovAndyBeshear,1.277306399308026e+18,,1.1925498228652974e+18,False,https://t.co/rRIq5wKIQF,en,June,Q2,"['gov', 'andy', 'beshears', 'statement', 'current', 'fight', '#covid19', 'rising', 'numbers', 'across']"
6195,"I've proclaimed April 8, 2020, a Statewide Day of Prayer.

South Dakota will get through this together. Please share your prayers to encourage South Dakotans during this difficult time. #PrayforSD",196,2020-04-07 23:51:16,Twitter for Android,153,29,govkristinoem,1.247673328799748e+18,235251868.0,235251868.0,False,,en,April,Q2,"['ive', 'proclaimed', 'april', '8', '2020', 'statewide', 'prayersouth', 'dakota', 'together', 'please', 'share', 'prayers', 'encourage', 'south', 'dakotans', 'difficult', '#prayforsd']"
6394,"TODAY is the last day to vote for Spearfish in the @smbizrevolution  makeover contest. Cast your votes now! 
👇 👇 👇 👇 👇",144,2020-01-21 17:39:44,Twitter Web App,2,1,govkristinoem,1.2196759636650598e+18,,235251868.0,False,https://t.co/SwYaZchvH6,en,January,Q1,"['vote', 'spearfish', '@smbizrevolution', 'makeover', 'contest', 'cast', 'votes']"
16869,"Before you stream church or listen on the radio, join us in prayer (and for our first birthday shout outs) at 9:30 AM on Facebook Live! A good socially distant way to spend some time with the Lord and your fellow Mississippians on this Palm Sunday!",248,2020-04-05 13:36:11,Twitter for iPhone,168,18,tatereeves,1.246793759284695e+18,,259341329.0,False,,en,April,Q2,"['stream', 'church', 'listen', 'radio', 'join', 'prayer', 'birthday', 'shout', 'outs', '930', 'facebook', 'live', 'good', 'socially', 'distant', 'spend', 'lord', 'fellow', 'mississippians', 'palm', 'sunday']"
10615,"Effective Saturday, May 16, all New Mexicans will be required to wear a mask or face-covering in public settings.

44% of those with COVID-19 contract the virus from someone who shows no symptoms.

It is your duty as a member of your community to protect your fellow New Mexicans.",304,2020-05-14 01:00:19,Twitter Web App,209,62,GovMLG,1.260736666634879e+18,1.0700837068224388e+18,1.0700837068224388e+18,False,https://t.co/N8f8FyCnli,en,May,Q2,"['effective', 'saturday', 'may', '16', 'new', 'mexicans', 'required', 'wear', 'mask', 'facecovering', 'public', 'settings44', 'covid19', 'contract', 'virus', 'someone', 'shows', 'symptomsit', 'duty', 'member', 'community', 'protect', 'fellow', 'new', 'mexicans']"
23199,"Dr. King was a transformational leader who put his mission ahead of personal comfort. A minister, missionary, &amp; champion of the Civil Rights Movement, he forever changed our culture. His legacy inspires us to treat all people w/ the dignity &amp; respect they deserve. #MLKDay",304,2020-01-20 12:56:07,Twitter Web App,372,56,BrianKempGA,1.2192421996925993e+18,,47437206.0,False,https://t.co/4izVc8p3wp,en,January,Q1,"['dr', 'king', 'transformational', 'leader', 'put', 'mission', 'ahead', 'personal', 'comfort', 'minister', 'missionary', 'champion', 'civil', 'rights', 'movement', 'forever', 'changed', 'culture', 'legacy', 'inspires', 'treat', 'people', 'w', 'dignity', 'respect', 'deserve', '#mlkday']"
918,10/ A full list of meal sites can be found on .,70,2020-03-20 19:55:36,Twitter Web App,28,40,MayorBowser,1.2410910371179766e+18,976542720.0,976542720.0,False,https://t.co/G0z5prUE5u,en,March,Q1,"['10', 'full', 'list', 'meal', 'sites', 'found']"
31294,"About 900,000 people in Puerto Rico are still without power. It is well past time to build a 100% sustainable, decentralized, resilient power grid in Puerto Rico—instead of depending on outdated fossil fuel power plants that repeatedly plunge Puerto Rico into darkness.",293,2020-01-09 21:32:52,Twitter Web App,6091,1733,SenSanders,1.21538597846408e+18,,29442313.0,False,https://t.co/hLMk9q1EkR,en,January,Q1,"['900000', 'people', 'puerto', 'rico', 'still', 'without', 'power', 'past', 'build', '100', 'sustainable', 'decentralized', 'resilient', 'power', 'grid', 'puerto', 'ricoinstead', 'depending', 'outdated', 'fossil', 'fuel', 'power', 'plants', 'repeatedly', 'plunge', 'puerto', 'rico', 'darkness']"
23144,"To realize our full potential as a state, we must fully fund public school education, champion our educators, and put students - not the status quo - first.  #gapol",187,2020-02-14 03:18:11,Hootsuite Inc.,150,21,BrianKempGA,1.228156454928081e+18,,47437206.0,False,https://t.co/T5priEPzxP,en,February,Q1,"['realize', 'full', 'potential', 'state', 'fully', 'fund', 'public', 'school', 'education', 'champion', 'educators', 'put', 'students', 'status', 'quo', '#gapol']"
15453,"In all, we have ordered almost $40 million worth of PPE and have already shipped almost 2 million pieces of PPE to our local partners, including almost 300,000 N95 respirator masks, 450,000 face shields, and 200,000 surgical masks.",231,2020-05-01 20:03:41,Twitter Web App,2,2,GovParsonMO,1.2563133622769132e+18,1.0036723207818076e+18,1.0036723207818076e+18,False,,en,May,Q2,"['ordered', 'almost', '40', 'million', 'worth', 'ppe', 'shipped', 'almost', '2', 'million', 'pieces', 'ppe', 'local', 'partners', 'almost', '300000', 'n95', 'respirator', 'masks', '450000', 'face', 'shields', '200000', 'surgical', 'masks']"
43787,Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular Individual  Mandate.....,274,2020-01-13 13:39,Twitter for iPhone,107849,24661,realDonaldTrump,1.22e+18,,,False,,en,January,Q1,"['mini', 'mike', 'bloomberg', 'spending', 'lot', 'money', 'false', 'advertising', 'person', 'saved', 'preexisting', 'conditions', 'healthcare', 'winning', 'fight', 'rid', 'expensive', 'unfair', 'unpopular', 'individual', 'mandate']"
18390,"Governor Beshear will update Kentuckians on #COVID19 at 5 p.m. ET. Tune in via  or  . 

#TogetherKy #TeamKentucky #HealthyatHome",174,2020-05-04 20:42:36,Twitter Web App,86,11,GovAndyBeshear,1.2574103196280955e+18,,1.1925498228652974e+18,False,https://t.co/n7homY7tSv,en,May,Q2,"['governor', 'beshear', 'update', 'kentuckians', '#covid19', '5', 'et', 'tune', 'via', '#togetherky', '#teamkentucky', '#healthyathome']"
1930,"Today would have been Breonna Taylor’s 27th birthday. As we reflect today on Breonna’s life, we must also reflect on the systemic change needed to address the disease of racism in our state and our country. Her life mattered and her family deserves justice. #SayHerName",269,2020-06-05 21:02:35,Twitter Web App,1607,269,GovEvers,1.2690117617445806e+18,,234896532.0,False,,en,June,Q2,"['breonna', 'taylors', '27th', 'birthday', 'reflect', 'breonnas', 'life', 'reflect', 'systemic', 'change', 'needed', 'address', 'disease', 'racism', 'state', 'country', 'life', 'mattered', 'family', 'deserves', 'justice', '#sayhername']"
